               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  58,            0.078185,            0.037539,                   0,             0.29187,             0.50575,             0.25944,              0.1085,              0.0834,            0.025822,                   0,           0.0071785,           0.0071785,           0.0071785
                  59,            0.076346,            0.036751,                   0,             0.21589,             0.29885,             0.19781,            0.064955,            0.074049,            0.027546,                   0,            0.007129,            0.007129,            0.007129
                  60,            0.077036,            0.032319,                   0,             0.21589,             0.29885,             0.19781,            0.064955,            0.074049,            0.027546,                   0,           0.0070795,           0.0070795,           0.0070795
                  61,            0.072385,            0.029483,                   0,             0.28145,             0.50575,             0.29367,             0.12899,            0.080752,            0.028103,                   0,             0.00703,             0.00703,             0.00703
                  62,            0.071666,            0.034976,                   0,             0.28145,             0.50575,             0.29367,             0.12899,            0.080752,            0.028103,                   0,           0.0069805,           0.0069805,           0.0069805
                  63,            0.072309,            0.027728,                   0,             0.37389,             0.54023,             0.37617,             0.14206,            0.073819,            0.028473,                   0,            0.006931,            0.006931,            0.006931
                  64,            0.075916,            0.038752,                   0,             0.37389,             0.54023,             0.37617,             0.14206,            0.073819,            0.028473,                   0,           0.0068815,           0.0068815,           0.0068815
                  65,            0.066052,             0.02487,                   0,             0.47755,              0.4518,             0.39035,             0.17045,            0.068772,            0.025913,                   0,            0.006832,            0.006832,            0.006832
                  66,            0.065616,            0.035021,                   0,             0.47755,              0.4518,             0.39035,             0.17045,            0.068772,            0.025913,                   0,           0.0067825,           0.0067825,           0.0067825
                  67,              0.0661,            0.032559,                   0,             0.51071,             0.49425,             0.49173,             0.21598,            0.068542,            0.022739,                   0,            0.006733,            0.006733,            0.006733
                  68,            0.063305,            0.034274,                   0,             0.51071,             0.49425,             0.49173,             0.21598,            0.068542,            0.022739,                   0,           0.0066835,           0.0066835,           0.0066835
                  69,            0.066405,            0.036315,                   0,             0.52201,             0.49425,             0.44448,             0.17507,            0.069985,            0.022217,                   0,            0.006634,            0.006634,            0.006634
                  70,            0.071386,            0.023289,                   0,             0.52201,             0.49425,             0.44448,             0.17507,            0.069985,            0.022217,                   0,           0.0065845,           0.0065845,           0.0065845
                  71,            0.068421,            0.031053,                   0,             0.40615,             0.51724,             0.39907,             0.15638,            0.061655,            0.021076,                   0,            0.006535,            0.006535,            0.006535
                  72,             0.05615,            0.026914,                   0,             0.40615,             0.51724,             0.39907,             0.15638,            0.061655,            0.021076,                   0,           0.0064855,           0.0064855,           0.0064855
                  73,            0.059281,             0.03067,                   0,             0.44033,             0.36782,             0.34171,             0.10411,            0.067929,            0.021061,                   0,            0.006436,            0.006436,            0.006436
                  74,             0.07082,            0.035381,                   0,             0.44033,             0.36782,             0.34171,             0.10411,            0.067929,            0.021061,                   0,           0.0063865,           0.0063865,           0.0063865
                  75,            0.067555,            0.035266,                   0,             0.54772,             0.41379,             0.45187,             0.19577,            0.065322,            0.020641,                   0,            0.006337,            0.006337,            0.006337
                  76,            0.062391,            0.032435,                   0,             0.54772,             0.41379,             0.45187,             0.19577,            0.065322,            0.020641,                   0,           0.0062875,           0.0062875,           0.0062875
                  77,            0.069707,            0.031973,                   0,             0.31743,             0.45977,             0.31708,              0.1102,            0.063033,            0.020897,                   0,            0.006238,            0.006238,            0.006238
                  78,            0.066439,            0.034198,                   0,             0.31743,             0.45977,             0.31708,              0.1102,            0.063033,            0.020897,                   0,           0.0061885,           0.0061885,           0.0061885
                  79,            0.063827,             0.03543,                   0,             0.47527,             0.63508,              0.5906,             0.27428,            0.054568,            0.020203,                   0,            0.006139,            0.006139,            0.006139
                  80,            0.058215,            0.039862,                   0,             0.47527,             0.63508,              0.5906,             0.27428,            0.054568,            0.020203,                   0,           0.0060895,           0.0060895,           0.0060895
                  81,             0.05632,            0.031238,                   0,             0.33569,             0.58621,             0.37169,             0.14269,            0.062006,            0.020988,                   0,             0.00604,             0.00604,             0.00604
                  82,            0.057089,            0.030033,                   0,             0.33569,             0.58621,             0.37169,             0.14269,            0.062006,            0.020988,                   0,           0.0059905,           0.0059905,           0.0059905
                  83,            0.062674,            0.031775,                   0,             0.55379,             0.63218,             0.61427,             0.22046,            0.057893,            0.021244,                   0,            0.005941,            0.005941,            0.005941
                  84,            0.061133,            0.033562,                   0,             0.55379,             0.63218,             0.61427,             0.22046,            0.057893,            0.021244,                   0,           0.0058915,           0.0058915,           0.0058915
                  85,            0.060605,            0.029768,                   0,             0.58729,              0.6092,             0.64009,             0.31528,             0.05376,            0.020668,                   0,            0.005842,            0.005842,            0.005842
                  86,             0.05824,            0.033632,                   0,             0.58729,              0.6092,             0.64009,             0.31528,             0.05376,            0.020668,                   0,           0.0057925,           0.0057925,           0.0057925
                  87,            0.056902,            0.032281,                   0,              0.3264,              0.6092,             0.34496,             0.13002,            0.062406,            0.021385,                   0,            0.005743,            0.005743,            0.005743
                  88,             0.06396,             0.03582,                   0,              0.3264,              0.6092,             0.34496,             0.13002,            0.062406,            0.021385,                   0,           0.0056935,           0.0056935,           0.0056935
                  89,            0.060458,            0.024622,                   0,             0.67116,             0.68034,             0.70022,             0.34473,            0.050607,            0.021496,                   0,            0.005644,            0.005644,            0.005644
                  90,            0.053693,            0.036532,                   0,             0.67116,             0.68034,             0.70022,             0.34473,            0.050607,            0.021496,                   0,           0.0055945,           0.0055945,           0.0055945
                  91,            0.051004,            0.033654,                   0,             0.35347,             0.72414,             0.43197,             0.17829,            0.059215,            0.022598,                   0,            0.005545,            0.005545,            0.005545
                  92,             0.05812,            0.028371,                   0,             0.35347,             0.72414,             0.43197,             0.17829,            0.059215,            0.022598,                   0,           0.0054955,           0.0054955,           0.0054955
                  93,             0.05967,            0.031653,                   0,             0.66407,             0.57471,              0.6471,             0.31054,            0.049297,            0.021587,                   0,            0.005446,            0.005446,            0.005446
                  94,            0.051241,             0.02891,                   0,             0.66407,             0.57471,              0.6471,             0.31054,            0.049297,            0.021587,                   0,           0.0053965,           0.0053965,           0.0053965
                  95,            0.049961,            0.030719,                   0,             0.43492,             0.48276,             0.41721,             0.17345,            0.058857,            0.020401,                   0,            0.005347,            0.005347,            0.005347
                  96,              0.0552,            0.029005,                   0,             0.43492,             0.48276,             0.41721,             0.17345,            0.058857,            0.020401,                   0,           0.0052975,           0.0052975,           0.0052975
                  97,             0.05852,            0.034917,                   0,               0.632,             0.69093,             0.64183,             0.28836,             0.05042,            0.019424,                   0,            0.005248,            0.005248,            0.005248
                  98,            0.051763,            0.032198,                   0,               0.632,             0.69093,             0.64183,             0.28836,             0.05042,            0.019424,                   0,           0.0051985,           0.0051985,           0.0051985
                  99,            0.052518,            0.030007,                   0,             0.56694,             0.67816,             0.62898,             0.28704,            0.054412,            0.018761,                   0,            0.005149,            0.005149,            0.005149
                 100,            0.053221,            0.028404,                   0,             0.56694,             0.67816,             0.62898,             0.28704,            0.054412,            0.018761,                   0,           0.0050995,           0.0050995,           0.0050995
                 101,            0.053361,            0.031777,                   0,             0.70622,             0.68966,             0.70461,             0.36451,            0.047048,            0.018517,                   0,             0.00505,             0.00505,             0.00505
                 102,            0.051059,            0.027563,                   0,             0.70622,             0.68966,             0.70461,             0.36451,            0.047048,            0.018517,                   0,           0.0050005,           0.0050005,           0.0050005
                 103,            0.047081,            0.025513,                   0,              0.6853,             0.70085,             0.69166,             0.30552,            0.046191,            0.018265,                   0,            0.004951,            0.004951,            0.004951
                 104,            0.047598,            0.038018,                   0,              0.6853,             0.70085,             0.69166,             0.30552,            0.046191,            0.018265,                   0,           0.0049015,           0.0049015,           0.0049015
                 105,            0.047333,            0.025687,                   0,             0.65302,             0.77011,             0.71282,             0.40389,            0.041352,            0.017323,                   0,            0.004852,            0.004852,            0.004852
                 106,            0.044844,            0.029532,                   0,             0.65302,             0.77011,             0.71282,             0.40389,            0.041352,            0.017323,                   0,           0.0048025,           0.0048025,           0.0048025
                 107,            0.042693,            0.028972,                   0,             0.85145,             0.79063,             0.83958,             0.52444,            0.038132,            0.016415,                   0,            0.004753,            0.004753,            0.004753
                 108,             0.04396,            0.029142,                   0,             0.85145,             0.79063,             0.83958,             0.52444,            0.038132,            0.016415,                   0,           0.0047035,           0.0047035,           0.0047035
                 109,            0.039049,            0.028738,                   0,             0.81875,             0.75862,             0.82063,             0.52124,            0.037763,            0.016138,                   0,            0.004654,            0.004654,            0.004654
                 110,            0.044144,             0.02816,                   0,             0.81875,             0.75862,             0.82063,             0.52124,            0.037763,            0.016138,                   0,           0.0046045,           0.0046045,           0.0046045
                 111,            0.042759,            0.028315,                   0,             0.73072,             0.71743,             0.79074,             0.43887,            0.044862,            0.016571,                   0,            0.004555,            0.004555,            0.004555
                 112,            0.051429,            0.033526,                   0,             0.73072,             0.71743,             0.79074,             0.43887,            0.044862,            0.016571,                   0,           0.0045055,           0.0045055,           0.0045055
                 113,            0.046698,            0.025535,                   0,             0.84993,             0.78161,             0.84362,             0.35879,            0.043134,            0.017012,                   0,            0.004456,            0.004456,            0.004456
                 114,              0.0537,            0.031211,                   0,             0.84993,             0.78161,             0.84362,             0.35879,            0.043134,            0.017012,                   0,           0.0044065,           0.0044065,           0.0044065
                 115,            0.051488,            0.031541,                   0,             0.73956,             0.77011,             0.80531,             0.45913,            0.040977,             0.01647,                   0,            0.004357,            0.004357,            0.004357
                 116,            0.044294,            0.026164,                   0,             0.73956,             0.77011,             0.80531,             0.45913,            0.040977,             0.01647,                   0,           0.0043075,           0.0043075,           0.0043075
                 117,            0.047487,            0.035059,                   0,             0.75033,             0.77011,             0.81046,              0.3529,            0.042552,            0.017273,                   0,            0.004258,            0.004258,            0.004258
                 118,            0.048373,            0.038055,                   0,             0.75033,             0.77011,             0.81046,              0.3529,            0.042552,            0.017273,                   0,           0.0042085,           0.0042085,           0.0042085
                 119,            0.048126,             0.03013,                   0,             0.77538,             0.79354,             0.82347,             0.46682,            0.040727,             0.01634,                   0,            0.004159,            0.004159,            0.004159
                 120,             0.04752,            0.036628,                   0,             0.77538,             0.79354,             0.82347,             0.46682,            0.040727,             0.01634,                   0,           0.0041095,           0.0041095,           0.0041095
                 121,            0.046956,            0.033497,                   0,             0.83411,             0.80914,             0.84792,             0.39255,            0.041184,             0.01639,                   0,             0.00406,             0.00406,             0.00406
                 122,            0.043993,            0.028948,                   0,             0.83411,             0.80914,             0.84792,             0.39255,            0.041184,             0.01639,                   0,           0.0040105,           0.0040105,           0.0040105
                 123,            0.047324,            0.030245,                   0,             0.78618,             0.82759,              0.8408,             0.46234,            0.038025,            0.015896,                   0,            0.003961,            0.003961,            0.003961
                 124,            0.045691,            0.032911,                   0,             0.78618,             0.82759,              0.8408,             0.46234,            0.038025,            0.015896,                   0,           0.0039115,           0.0039115,           0.0039115
                 125,            0.044498,            0.032257,                   0,             0.82781,             0.85057,             0.86476,             0.40438,            0.039865,            0.015913,                   0,            0.003862,            0.003862,            0.003862
                 126,            0.045261,            0.035188,                   0,             0.82781,             0.85057,             0.86476,             0.40438,            0.039865,            0.015913,                   0,           0.0038125,           0.0038125,           0.0038125
                 127,            0.048745,            0.029674,                   0,              0.8102,             0.85057,             0.86925,             0.50361,            0.034866,            0.015474,                   0,            0.003763,            0.003763,            0.003763
                 128,            0.041741,            0.026427,                   0,              0.8102,             0.85057,             0.86925,             0.50361,            0.034866,            0.015474,                   0,           0.0037135,           0.0037135,           0.0037135
                 129,            0.040994,            0.031347,                   0,             0.87009,             0.75862,             0.85487,             0.39096,            0.037168,            0.015774,                   0,            0.003664,            0.003664,            0.003664
                 130,            0.045998,            0.032358,                   0,             0.87009,             0.75862,             0.85487,             0.39096,            0.037168,            0.015774,                   0,           0.0036145,           0.0036145,           0.0036145
                 131,            0.045212,            0.032989,                   0,             0.81243,             0.75862,             0.84196,             0.50627,            0.037958,            0.015636,                   0,            0.003565,            0.003565,            0.003565
                 132,            0.043731,            0.024739,                   0,             0.81243,             0.75862,             0.84196,             0.50627,            0.037958,            0.015636,                   0,           0.0035155,           0.0035155,           0.0035155
                 133,            0.040254,            0.025756,                   0,             0.83794,             0.83208,             0.88047,             0.45583,             0.03432,            0.015837,                   0,            0.003466,            0.003466,            0.003466
                 134,            0.039842,            0.029686,                   0,             0.83794,             0.83208,             0.88047,             0.45583,             0.03432,            0.015837,                   0,           0.0034165,           0.0034165,           0.0034165
                 135,            0.037145,            0.028927,                   0,             0.79963,             0.83908,             0.85854,             0.52771,            0.033814,            0.015625,                   0,            0.003367,            0.003367,            0.003367
                 136,             0.04037,            0.027121,                   0,             0.79963,             0.83908,             0.85854,             0.52771,            0.033814,            0.015625,                   0,           0.0033175,           0.0033175,           0.0033175
                 137,            0.042288,             0.02162,                   0,             0.86855,             0.83543,             0.88447,             0.43988,            0.036272,            0.015978,                   0,            0.003268,            0.003268,            0.003268
                 138,            0.040574,            0.023435,                   0,             0.86855,             0.83543,             0.88447,             0.43988,            0.036272,            0.015978,                   0,           0.0032185,           0.0032185,           0.0032185
                 139,            0.040607,            0.025729,                   0,             0.86793,             0.81609,             0.88255,             0.56857,              0.0305,            0.015917,                   0,            0.003169,            0.003169,            0.003169
                 140,            0.037383,            0.028074,                   0,             0.86793,             0.81609,             0.88255,             0.56857,              0.0305,            0.015917,                   0,           0.0031195,           0.0031195,           0.0031195
                 141,            0.034695,            0.026869,                   0,             0.90662,             0.78118,             0.88447,              0.4831,            0.033035,            0.016169,                   0,             0.00307,             0.00307,             0.00307
                 142,            0.043967,            0.029472,                   0,             0.90662,             0.78118,             0.88447,              0.4831,            0.033035,            0.016169,                   0,           0.0030205,           0.0030205,           0.0030205
                 143,            0.043235,            0.033623,                   0,             0.85953,             0.81609,              0.8838,             0.53523,            0.033878,            0.015343,                   0,            0.002971,            0.002971,            0.002971
                 144,            0.038512,            0.030364,                   0,             0.85953,             0.81609,              0.8838,             0.53523,            0.033878,            0.015343,                   0,           0.0029215,           0.0029215,           0.0029215
                 145,              0.0397,            0.029077,                   0,             0.91108,             0.82438,             0.90069,             0.52364,             0.03104,            0.015554,                   0,            0.002872,            0.002872,            0.002872
                 146,            0.036109,            0.029899,                   0,             0.91108,             0.82438,             0.90069,             0.52364,             0.03104,            0.015554,                   0,           0.0028225,           0.0028225,           0.0028225
                 147,            0.039263,            0.026648,                   0,             0.92147,             0.82759,             0.90506,             0.57538,            0.029311,            0.015268,                   0,            0.002773,            0.002773,            0.002773
                 148,            0.038048,            0.025252,                   0,             0.92147,             0.82759,             0.90506,             0.57538,            0.029311,            0.015268,                   0,           0.0027235,           0.0027235,           0.0027235
                 149,            0.033152,            0.022794,                   0,             0.92759,             0.85057,               0.917,             0.57067,            0.028385,            0.014797,                   0,            0.002674,            0.002674,            0.002674
                 150,            0.034387,            0.026479,                   0,             0.92759,             0.85057,               0.917,             0.57067,            0.028385,            0.014797,                   0,           0.0026245,           0.0026245,           0.0026245
                 151,            0.034974,            0.023754,                   0,             0.92624,             0.87356,              0.9192,             0.57803,            0.028215,            0.014587,                   0,            0.002575,            0.002575,            0.002575
                 152,            0.038162,             0.02871,                   0,             0.92624,             0.87356,              0.9192,             0.57803,            0.028215,            0.014587,                   0,           0.0025255,           0.0025255,           0.0025255
                 153,            0.031663,            0.025049,                   0,             0.91511,              0.8674,             0.91704,              0.5713,            0.027714,            0.014595,                   0,            0.002476,            0.002476,            0.002476
                 154,            0.034903,            0.026803,                   0,             0.91511,              0.8674,             0.91704,              0.5713,            0.027714,            0.014595,                   0,           0.0024265,           0.0024265,           0.0024265
                 155,            0.034848,            0.026992,                   0,             0.93923,             0.83908,             0.91588,             0.59766,            0.026719,            0.014391,                   0,            0.002377,            0.002377,            0.002377
                 156,            0.034397,            0.026531,                   0,             0.93923,             0.83908,             0.91588,             0.59766,            0.026719,            0.014391,                   0,           0.0023275,           0.0023275,           0.0023275
                 157,            0.034785,            0.028737,                   0,             0.92992,             0.86207,             0.92135,             0.58796,            0.027916,            0.014418,                   0,            0.002278,            0.002278,            0.002278
                 158,             0.03497,            0.028903,                   0,             0.92992,             0.86207,             0.92135,             0.58796,            0.027916,            0.014418,                   0,           0.0022285,           0.0022285,           0.0022285
                 159,            0.035678,            0.032256,                   0,             0.98681,             0.85985,             0.92723,             0.62892,            0.027332,            0.014606,                   0,            0.002179,            0.002179,            0.002179
                 160,            0.034856,            0.024706,                   0,             0.98681,             0.85985,             0.92723,             0.62892,            0.027332,            0.014606,                   0,           0.0021295,           0.0021295,           0.0021295
                 161,            0.030865,            0.023913,                   0,             0.93292,             0.86207,             0.92584,             0.62687,            0.025328,             0.01482,                   0,             0.00208,             0.00208,             0.00208
                 162,            0.030882,            0.027847,                   0,             0.93292,             0.86207,             0.92584,             0.62687,            0.025328,             0.01482,                   0,           0.0020305,           0.0020305,           0.0020305
                 163,            0.034785,            0.028169,                   0,             0.94226,             0.86207,             0.92767,              0.6327,            0.025669,            0.014885,                   0,            0.001981,            0.001981,            0.001981
                 164,            0.031034,            0.026876,                   0,             0.94226,             0.86207,             0.92767,              0.6327,            0.025669,            0.014885,                   0,           0.0019315,           0.0019315,           0.0019315
                 165,            0.031297,             0.02973,                   0,             0.92679,             0.87304,             0.93027,             0.63018,            0.027012,             0.01486,                   0,            0.001882,            0.001882,            0.001882
                 166,            0.037945,            0.029703,                   0,             0.92679,             0.87304,             0.93027,             0.63018,            0.027012,             0.01486,                   0,           0.0018325,           0.0018325,           0.0018325
                 167,            0.035736,            0.022673,                   0,              0.9683,             0.86207,             0.93594,              0.6476,            0.024807,            0.014648,                   0,            0.001783,            0.001783,            0.001783
                 168,            0.033411,            0.024201,                   0,              0.9683,             0.86207,             0.93594,              0.6476,            0.024807,            0.014648,                   0,           0.0017335,           0.0017335,           0.0017335
                 169,            0.031154,            0.020706,                   0,             0.97142,             0.86207,             0.93633,             0.63286,             0.02638,             0.01475,                   0,            0.001684,            0.001684,            0.001684
                 170,            0.035981,            0.027784,                   0,             0.97142,             0.86207,             0.93633,             0.63286,             0.02638,             0.01475,                   0,           0.0016345,           0.0016345,           0.0016345
                 171,            0.027702,               0.022,                   0,             0.97269,             0.86207,             0.93839,             0.65397,            0.025942,            0.014606,                   0,            0.001585,            0.001585,            0.001585
