               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  23,             0.10741,            0.051561,                   0,           0.0021212,             0.16092,            0.002497,          0.00059579,            0.099525,            0.036697,                   0,            0.057165,           0.0041649,           0.0041649
                  24,             0.10477,             0.05103,                   0,           0.0022727,             0.17241,           0.0017098,           0.0003973,            0.099265,            0.036835,                   0,            0.055318,           0.0043179,           0.0043179
                  25,             0.10217,            0.051187,                   0,           0.0022727,             0.17241,           0.0017098,          0.00038856,            0.099005,             0.03698,                   0,            0.053469,           0.0044689,           0.0044689
                  26,              0.1049,            0.057236,                   0,           0.0024242,             0.18391,            0.002982,          0.00053913,            0.098723,            0.037125,                   0,            0.051618,           0.0046179,           0.0046179
                  27,             0.10347,            0.050836,                   0,           0.0024242,             0.18391,            0.002982,          0.00053913,            0.098723,            0.037125,                   0,            0.049765,           0.0047649,           0.0047649
                  28,             0.10341,            0.055166,                   0,           0.0024242,             0.18391,           0.0018526,          0.00040284,            0.098441,            0.037277,                   0,             0.04791,             0.00491,             0.00491
                  29,             0.10174,             0.06085,                   0,           0.0025758,              0.1954,           0.0019588,          0.00040459,            0.098118,            0.037437,                   0,            0.046053,           0.0050531,           0.0050531
                  30,             0.10064,            0.065418,                   0,           0.0025758,              0.1954,           0.0019588,          0.00040459,            0.098118,            0.037437,                   0,            0.044194,           0.0051941,           0.0051941
                  31,             0.10414,            0.058296,                   0,           0.0025758,              0.1954,           0.0019588,          0.00040491,            0.097824,             0.03759,                   0,            0.042333,           0.0053333,           0.0053333
                  32,             0.10375,            0.056087,                   0,           0.0025758,              0.1954,           0.0019588,          0.00040491,            0.097562,            0.037727,                   0,             0.04047,           0.0054704,           0.0054704
                  33,             0.10078,            0.041564,                   0,           0.0025758,              0.1954,           0.0019588,          0.00040491,            0.097562,            0.037727,                   0,            0.038606,           0.0056056,           0.0056056
                  34,             0.10393,            0.060822,                   0,           0.0025758,              0.1954,           0.0016937,          0.00035712,            0.097307,            0.037857,                   0,            0.036739,           0.0057387,           0.0057387
                  35,             0.10083,             0.04991,                   0,           0.0024242,             0.18391,           0.0017687,          0.00039601,             0.09706,            0.037529,                   0,             0.03487,           0.0058699,           0.0058699
                  36,             0.10161,            0.066478,                   0,           0.0024242,             0.18391,           0.0017687,          0.00039601,             0.09706,            0.037529,                   0,            0.032999,           0.0059991,           0.0059991
                  37,             0.10246,             0.05782,                   0,           0.0024242,             0.18391,           0.0017842,          0.00039352,            0.096869,             0.03759,                   0,            0.031126,           0.0061264,           0.0061264
                  38,             0.10404,             0.05227,                   0,           0.0022727,             0.17241,           0.0016064,          0.00037188,            0.096671,            0.037651,                   0,            0.029252,           0.0062516,           0.0062516
                  39,            0.098838,            0.062196,                   0,           0.0022727,             0.17241,           0.0016064,          0.00037188,            0.096671,            0.037651,                   0,            0.027375,           0.0063749,           0.0063749
                  40,             0.10178,            0.070741,                   0,           0.0019697,             0.14943,           0.0011532,           0.0002633,             0.09648,            0.037331,                   0,            0.025496,           0.0064962,           0.0064962
                  41,              0.1013,            0.069994,                   0,           0.0021212,             0.16092,           0.0014367,          0.00033082,            0.096292,            0.037415,                   0,            0.023616,           0.0066155,           0.0066155
                  42,            0.098168,            0.060642,                   0,           0.0021212,             0.16092,           0.0014367,          0.00033082,            0.096292,            0.037415,                   0,            0.021733,           0.0067329,           0.0067329
                  43,             0.10168,            0.075978,                   0,           0.0019697,             0.14943,           0.0012709,          0.00032067,            0.096077,            0.037544,                   0,            0.019848,           0.0068482,           0.0068482
                  44,             0.09734,            0.056282,                   0,           0.0019697,             0.14943,           0.0012709,          0.00032067,            0.096077,            0.037544,                   0,            0.017962,           0.0069616,           0.0069616
                  45,            0.097278,             0.05087,                   0,           0.0016667,             0.12644,            0.001039,          0.00028997,            0.095873,            0.037666,                   0,            0.016073,            0.007073,            0.007073
                  46,             0.09982,            0.044651,                   0,           0.0016667,             0.12644,            0.001039,          0.00028997,            0.095873,            0.037666,                   0,            0.014182,           0.0071824,           0.0071824
                  47,             0.10042,            0.059973,                   0,           0.0015152,             0.11494,          0.00094556,          0.00022892,            0.095636,            0.037788,                   0,             0.01229,           0.0072898,           0.0072898
                  48,             0.10006,            0.062287,                   0,           0.0015152,             0.11494,          0.00094556,          0.00022892,            0.095636,            0.037788,                   0,            0.010395,           0.0073953,           0.0073953
                  49,            0.097236,            0.045157,                   0,           0.0013636,             0.10345,          0.00076206,           0.0001992,            0.095383,            0.037926,                   0,           0.0084988,           0.0074988,           0.0074988
                  50,            0.099387,            0.056316,                   0,                   0,                   0,                   0,                   0,            0.095383,            0.037926,                   0,            0.007525,            0.007525,            0.007525
                  51,            0.098996,            0.048121,                   0,           0.0013636,             0.10345,          0.00077413,          0.00016986,            0.095204,             0.03804,                   0,            0.007525,            0.007525,            0.007525
                  52,            0.098421,            0.049321,                   0,           0.0013636,             0.10345,          0.00077413,          0.00016986,            0.095204,             0.03804,                   0,           0.0074755,           0.0074755,           0.0074755
                  53,            0.098187,            0.065977,                   0,           0.0016667,             0.12644,           0.0014085,           0.0003588,            0.095134,            0.038078,                   0,            0.007426,            0.007426,            0.007426
                  54,            0.096427,             0.05171,                   0,           0.0016667,             0.12644,           0.0014085,           0.0003588,            0.095134,            0.038078,                   0,           0.0073765,           0.0073765,           0.0073765
                  55,             0.09708,            0.059508,                   0,           0.0018182,             0.13793,           0.0010697,          0.00025819,            0.095012,            0.038147,                   0,            0.007327,            0.007327,            0.007327
                  56,              0.1012,            0.051695,                   0,           0.0018182,             0.13793,           0.0010697,          0.00025819,            0.095012,            0.038147,                   0,           0.0072775,           0.0072775,           0.0072775
                  57,            0.095365,            0.069177,                   0,           0.0016667,             0.12644,           0.0010548,          0.00027665,            0.094902,            0.038162,                   0,            0.007228,            0.007228,            0.007228
                  58,            0.098305,            0.063845,                   0,           0.0016667,             0.12644,           0.0010548,          0.00027665,            0.094902,            0.038162,                   0,           0.0071785,           0.0071785,           0.0071785
                  59,            0.095688,            0.063363,                   0,           0.0016667,             0.12644,           0.0011669,           0.0003338,            0.094895,            0.037903,                   0,            0.007129,            0.007129,            0.007129
                  60,             0.10011,            0.061803,                   0,           0.0016667,             0.12644,           0.0011669,           0.0003338,            0.094895,            0.037903,                   0,           0.0070795,           0.0070795,           0.0070795
                  61,            0.098959,            0.052576,                   0,           0.0019697,             0.14943,           0.0015479,          0.00049183,            0.094832,            0.037842,                   0,             0.00703,             0.00703,             0.00703
                  62,            0.097526,            0.060528,                   0,           0.0019697,             0.14943,           0.0015479,          0.00049183,            0.094832,            0.037842,                   0,           0.0069805,           0.0069805,           0.0069805
                  63,            0.097587,            0.049412,                   0,           0.0021212,             0.16092,           0.0014019,          0.00029867,            0.094407,            0.037994,                   0,            0.006931,            0.006931,            0.006931
                  64,            0.099718,            0.068688,                   0,           0.0021212,             0.16092,           0.0014019,          0.00029867,            0.094407,            0.037994,                   0,           0.0068815,           0.0068815,           0.0068815
                  65,            0.094752,            0.045786,                   0,           0.0018182,             0.13793,           0.0013065,          0.00026495,            0.094262,            0.038002,                   0,            0.006832,            0.006832,            0.006832
                  66,             0.09728,            0.058284,                   0,           0.0018182,             0.13793,           0.0013065,          0.00026495,            0.094262,            0.038002,                   0,           0.0067825,           0.0067825,           0.0067825
                  67,            0.098118,            0.054981,                   0,           0.0016667,             0.12644,           0.0010742,          0.00022893,            0.094421,            0.037827,                   0,            0.006733,            0.006733,            0.006733
                  68,            0.098908,             0.06048,                   0,           0.0016667,             0.12644,           0.0010742,          0.00022893,            0.094421,            0.037827,                   0,           0.0066835,           0.0066835,           0.0066835
                  69,             0.09697,            0.060453,                   0,           0.0016667,             0.12644,           0.0010079,          0.00022082,            0.094669,            0.037651,                   0,            0.006634,            0.006634,            0.006634
                  70,            0.097286,            0.043878,                   0,           0.0016667,             0.12644,           0.0010079,          0.00022082,            0.094669,            0.037651,                   0,           0.0065845,           0.0065845,           0.0065845
                  71,            0.096222,             0.05665,                   0,           0.0018182,             0.13793,           0.0011961,          0.00025054,            0.094787,            0.037453,                   0,            0.006535,            0.006535,            0.006535
                  72,            0.093996,            0.051596,                   0,           0.0018182,             0.13793,           0.0011961,          0.00025054,            0.094787,            0.037453,                   0,           0.0064855,           0.0064855,           0.0064855
                  73,            0.097911,            0.055885,                   0,           0.0019697,             0.14943,           0.0012562,           0.0002462,            0.094931,            0.037117,                   0,            0.006436,            0.006436,            0.006436
                  74,             0.10179,            0.062842,                   0,           0.0019697,             0.14943,           0.0012562,           0.0002462,            0.094931,            0.037117,                   0,           0.0063865,           0.0063865,           0.0063865
                  75,            0.095819,            0.060517,                   0,           0.0019697,             0.14943,           0.0014301,          0.00025676,            0.094915,            0.037086,                   0,            0.006337,            0.006337,            0.006337
                  76,            0.094856,            0.059872,                   0,           0.0019697,             0.14943,           0.0014301,          0.00025676,            0.094915,            0.037086,                   0,           0.0062875,           0.0062875,           0.0062875
                  77,            0.099017,            0.055588,                   0,           0.0019697,             0.14943,           0.0012945,          0.00026123,            0.094699,            0.037178,                   0,            0.006238,            0.006238,            0.006238
                  78,            0.097161,            0.060649,                   0,           0.0019697,             0.14943,           0.0012945,          0.00026123,            0.094699,            0.037178,                   0,           0.0061885,           0.0061885,           0.0061885
                  79,            0.096826,            0.065477,                   0,           0.0018182,             0.13793,           0.0011364,          0.00027559,            0.094708,            0.037178,                   0,            0.006139,            0.006139,            0.006139
                  80,            0.099859,            0.067667,                   0,           0.0018182,             0.13793,           0.0011364,          0.00027559,            0.094708,            0.037178,                   0,           0.0060895,           0.0060895,           0.0060895
                  81,            0.096203,            0.060312,                   0,           0.0018182,             0.13793,           0.0011504,          0.00028381,            0.094486,            0.037292,                   0,             0.00604,             0.00604,             0.00604
                  82,            0.093736,            0.055003,                   0,           0.0018182,             0.13793,           0.0011504,          0.00028381,            0.094486,            0.037292,                   0,           0.0059905,           0.0059905,           0.0059905
                  83,             0.09783,            0.061671,                   0,           0.0015152,             0.11494,          0.00098402,          0.00022703,            0.094577,            0.037231,                   0,            0.005941,            0.005941,            0.005941
                  84,            0.098554,              0.0595,                   0,           0.0015152,             0.11494,          0.00098402,          0.00022703,            0.094577,            0.037231,                   0,           0.0058915,           0.0058915,           0.0058915
                  85,            0.097184,            0.056763,                   0,           0.0019697,             0.14943,           0.0015929,          0.00030603,             0.09456,            0.037014,                   0,            0.005842,            0.005842,            0.005842
                  86,            0.099129,            0.056566,                   0,           0.0019697,             0.14943,           0.0015929,          0.00030603,             0.09456,            0.037014,                   0,           0.0057925,           0.0057925,           0.0057925
                  87,            0.099059,            0.056454,                   0,           0.0024242,             0.18391,           0.0018365,          0.00038167,            0.094686,            0.036877,                   0,            0.005743,            0.005743,            0.005743
                  88,            0.097773,            0.067021,                   0,           0.0024242,             0.18391,           0.0018365,          0.00038167,            0.094686,            0.036877,                   0,           0.0056935,           0.0056935,           0.0056935
                  89,            0.094157,            0.048688,                   0,           0.0024242,             0.18391,           0.0021729,          0.00053637,            0.094678,            0.036861,                   0,            0.005644,            0.005644,            0.005644
                  90,            0.096022,            0.067487,                   0,           0.0024242,             0.18391,           0.0021729,          0.00053637,            0.094678,            0.036861,                   0,           0.0055945,           0.0055945,           0.0055945
                  91,            0.094669,            0.066157,                   0,           0.0024242,             0.18391,           0.0021495,          0.00046859,            0.094497,             0.03701,                   0,            0.005545,            0.005545,            0.005545
                  92,            0.094406,            0.055976,                   0,           0.0024242,             0.18391,           0.0021495,          0.00046859,            0.094497,             0.03701,                   0,           0.0054955,           0.0054955,           0.0054955
                  93,            0.092455,             0.06186,                   0,           0.0024242,             0.18391,           0.0021613,          0.00041026,            0.094024,            0.037258,                   0,            0.005446,            0.005446,            0.005446
                  94,            0.096587,            0.055578,                   0,           0.0024242,             0.18391,           0.0021613,          0.00041026,            0.094024,            0.037258,                   0,           0.0053965,           0.0053965,           0.0053965
                  95,            0.093491,             0.05902,                   0,           0.0025758,              0.1954,           0.0021489,          0.00042627,            0.093329,            0.037598,                   0,            0.005347,            0.005347,            0.005347
                  96,            0.095345,            0.057285,                   0,           0.0025758,              0.1954,           0.0021489,          0.00042627,            0.093329,            0.037598,                   0,           0.0052975,           0.0052975,           0.0052975
                  97,            0.095488,            0.065829,                   0,           0.0025758,              0.1954,           0.0021575,          0.00041284,            0.092762,            0.037884,                   0,            0.005248,            0.005248,            0.005248
                  98,            0.094165,            0.066438,                   0,           0.0025758,              0.1954,           0.0021575,          0.00041284,            0.092762,            0.037884,                   0,           0.0051985,           0.0051985,           0.0051985
                  99,            0.092807,            0.063601,                   0,           0.0025758,              0.1954,           0.0020739,          0.00043689,            0.092407,            0.038055,                   0,            0.005149,            0.005149,            0.005149
                 100,            0.094053,            0.057826,                   0,           0.0025758,              0.1954,           0.0020739,          0.00043689,            0.092407,            0.038055,                   0,           0.0050995,           0.0050995,           0.0050995
                 101,            0.095946,            0.058524,                   0,           0.0025758,              0.1954,           0.0021691,           0.0004175,            0.092021,            0.038235,                   0,             0.00505,             0.00505,             0.00505
                 102,            0.096687,            0.048474,                   0,           0.0025758,              0.1954,           0.0021691,           0.0004175,            0.092021,            0.038235,                   0,           0.0050005,           0.0050005,           0.0050005
                 103,            0.092096,            0.049376,                   0,           0.0025758,              0.1954,           0.0021944,          0.00043221,            0.091692,            0.038368,                   0,            0.004951,            0.004951,            0.004951
                 104,             0.09496,            0.071507,                   0,           0.0025758,              0.1954,           0.0021944,          0.00043221,            0.091692,            0.038368,                   0,           0.0049015,           0.0049015,           0.0049015
                 105,            0.094403,              0.0492,                   0,           0.0027273,              0.2069,           0.0025468,          0.00050419,            0.091402,            0.038506,                   0,            0.004852,            0.004852,            0.004852
                 106,             0.09223,             0.05862,                   0,           0.0027273,              0.2069,           0.0025468,          0.00050419,            0.091402,            0.038506,                   0,           0.0048025,           0.0048025,           0.0048025
                 107,            0.091731,            0.056857,                   0,           0.0027273,              0.2069,           0.0025765,          0.00047842,            0.091038,            0.038643,                   0,            0.004753,            0.004753,            0.004753
                 108,            0.094673,            0.055519,                   0,           0.0027273,              0.2069,           0.0025765,          0.00047842,            0.091038,            0.038643,                   0,           0.0047035,           0.0047035,           0.0047035
                 109,            0.091291,            0.060397,                   0,           0.0027273,              0.2069,           0.0026912,          0.00051452,            0.090517,             0.03883,                   0,            0.004654,            0.004654,            0.004654
                 110,            0.093814,            0.057785,                   0,           0.0027273,              0.2069,           0.0026912,          0.00051452,            0.090517,             0.03883,                   0,           0.0046045,           0.0046045,           0.0046045
                 111,            0.095542,            0.058655,                   0,           0.0027273,              0.2069,           0.0027918,          0.00053573,            0.089929,            0.039066,                   0,            0.004555,            0.004555,            0.004555
                 112,            0.097569,            0.064901,                   0,           0.0027273,              0.2069,           0.0027918,          0.00053573,            0.089929,            0.039066,                   0,           0.0045055,           0.0045055,           0.0045055
                 113,             0.09098,             0.05879,                   0,           0.0027273,              0.2069,           0.0026315,          0.00052663,             0.08941,            0.039341,                   0,            0.004456,            0.004456,            0.004456
                 114,            0.098616,            0.053195,                   0,           0.0027273,              0.2069,           0.0026315,          0.00052663,             0.08941,            0.039341,                   0,           0.0044065,           0.0044065,           0.0044065
