               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  21,             0.10282,            0.045058,                   0,           0.0019697,             0.14943,           0.0013475,          0.00031848,            0.099041,            0.036491,                   0,            0.060853,            0.003853,            0.003853
                  22,             0.10423,            0.061472,                   0,           0.0019697,             0.14943,           0.0013417,          0.00030896,             0.09877,            0.036652,                   0,             0.05901,           0.0040099,           0.0040099
                  23,              0.1063,            0.051852,                   0,           0.0019697,             0.14943,           0.0011985,          0.00027751,            0.098493,            0.036812,                   0,            0.057165,           0.0041649,           0.0041649
                  24,             0.10318,            0.051853,                   0,           0.0019697,             0.14943,            0.001207,          0.00027972,            0.098229,            0.036964,                   0,            0.055318,           0.0043179,           0.0043179
                  25,             0.10066,            0.051309,                   0,           0.0019697,             0.14943,           0.0015733,          0.00035897,             0.09793,            0.037117,                   0,            0.053469,           0.0044689,           0.0044689
                  26,             0.10364,            0.057704,                   0,           0.0019697,             0.14943,           0.0012002,          0.00027786,            0.097634,            0.037285,                   0,            0.051618,           0.0046179,           0.0046179
                  27,             0.10182,            0.051859,                   0,           0.0019697,             0.14943,           0.0012002,          0.00027786,            0.097634,            0.037285,                   0,            0.049765,           0.0047649,           0.0047649
                  28,              0.1016,             0.05544,                   0,           0.0019697,             0.14943,           0.0013401,          0.00030641,            0.097371,             0.03743,                   0,             0.04791,             0.00491,             0.00491
                  29,             0.10128,            0.061203,                   0,           0.0019697,             0.14943,           0.0013476,          0.00030747,            0.097076,            0.037598,                   0,            0.046053,           0.0050531,           0.0050531
                  30,             0.10074,            0.064764,                   0,           0.0019697,             0.14943,           0.0013476,          0.00030747,            0.097076,            0.037598,                   0,            0.044194,           0.0051941,           0.0051941
                  31,             0.10301,            0.058537,                   0,           0.0019697,             0.14943,           0.0013576,          0.00030974,            0.096806,            0.037743,                   0,            0.042333,           0.0053333,           0.0053333
                  32,             0.10402,            0.055544,                   0,           0.0019697,             0.14943,           0.0013401,          0.00031466,            0.096556,             0.03788,                   0,             0.04047,           0.0054704,           0.0054704
                  33,            0.098528,            0.042452,                   0,           0.0019697,             0.14943,           0.0013401,          0.00031466,            0.096556,             0.03788,                   0,            0.038606,           0.0056056,           0.0056056
                  34,             0.10347,            0.060629,                   0,           0.0019697,             0.14943,           0.0012056,          0.00028717,            0.096334,            0.038002,                   0,            0.036739,           0.0057387,           0.0057387
                  35,             0.09906,            0.050564,                   0,           0.0019697,             0.14943,           0.0013411,          0.00031406,            0.096109,            0.038124,                   0,             0.03487,           0.0058699,           0.0058699
                  36,             0.10249,            0.064613,                   0,           0.0019697,             0.14943,           0.0013411,          0.00031406,            0.096109,            0.038124,                   0,            0.032999,           0.0059991,           0.0059991
