               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  33,            0.081851,            0.029054,                   0,             0.24003,             0.41379,             0.19697,            0.044055,              0.0885,            0.027477,                   0,            0.038606,           0.0056056,           0.0056056
                  34,             0.08417,            0.041961,                   0,             0.53268,             0.43678,             0.46418,             0.19033,             0.08097,            0.026176,                   0,            0.036739,           0.0057387,           0.0057387
                  35,            0.071856,             0.03471,                   0,             0.10756,             0.43678,            0.084669,            0.029269,             0.09343,            0.027245,                   0,             0.03487,           0.0058699,           0.0058699
                  36,            0.088978,            0.040308,                   0,             0.10756,             0.43678,            0.084669,            0.029269,             0.09343,            0.027245,                   0,            0.032999,           0.0059991,           0.0059991
                  37,            0.084204,            0.038487,                   0,              0.2696,             0.58621,              0.2347,            0.094755,            0.084718,            0.024284,                   0,            0.031126,           0.0061264,           0.0061264
                  38,             0.08193,            0.031684,                   0,             0.16791,             0.51724,             0.17123,            0.041724,            0.080642,            0.023319,                   0,            0.029252,           0.0062516,           0.0062516
                  39,            0.071176,             0.03768,                   0,             0.16791,             0.51724,             0.17123,            0.041724,            0.080642,            0.023319,                   0,            0.027375,           0.0063749,           0.0063749
                  40,            0.075531,            0.042162,                   0,             0.45131,             0.51724,             0.48373,             0.20702,             0.08706,            0.022995,                   0,            0.025496,           0.0064962,           0.0064962
                  41,            0.079322,            0.039881,                   0,             0.27892,             0.50575,             0.24168,            0.088932,            0.079444,            0.026039,                   0,            0.023616,           0.0066155,           0.0066155
                  42,            0.078851,            0.032878,                   0,             0.27892,             0.50575,             0.24168,            0.088932,            0.079444,            0.026039,                   0,            0.021733,           0.0067329,           0.0067329
                  43,            0.082615,            0.043456,                   0,             0.34255,             0.49425,             0.40505,             0.14111,            0.094803,            0.025173,                   0,            0.019848,           0.0068482,           0.0068482
                  44,            0.078695,            0.031614,                   0,             0.34255,             0.49425,             0.40505,             0.14111,            0.094803,            0.025173,                   0,            0.017962,           0.0069616,           0.0069616
                  45,             0.08115,            0.028844,                   0,             0.23542,             0.48276,             0.33528,              0.0904,            0.082709,            0.026428,                   0,            0.016073,            0.007073,            0.007073
                  46,            0.081608,            0.026661,                   0,             0.23542,             0.48276,             0.33528,              0.0904,            0.082709,            0.026428,                   0,            0.014182,           0.0071824,           0.0071824
                  47,            0.084217,            0.032093,                   0,             0.38212,             0.47126,             0.41654,             0.14735,            0.084417,            0.021183,                   0,             0.01229,           0.0072898,           0.0072898
                  48,            0.075238,            0.036374,                   0,             0.38212,             0.47126,             0.41654,             0.14735,            0.084417,            0.021183,                   0,            0.010395,           0.0073953,           0.0073953
                  49,            0.074183,             0.02866,                   0,              0.4026,             0.52676,             0.39422,             0.15995,             0.07459,            0.022354,                   0,           0.0084988,           0.0074988,           0.0074988
                  50,            0.071212,            0.035276,                   0,              0.4026,             0.52676,             0.39422,             0.15995,             0.07459,            0.022354,                   0,            0.007525,            0.007525,            0.007525
                  51,            0.073581,            0.028061,                   0,             0.33512,             0.51724,             0.30873,            0.079509,            0.074851,            0.023323,                   0,            0.007525,            0.007525,            0.007525
                  52,            0.068142,            0.032342,                   0,             0.33512,             0.51724,             0.30873,            0.079509,            0.074851,            0.023323,                   0,           0.0074755,           0.0074755,           0.0074755
                  53,            0.067464,            0.038967,                   0,             0.35486,             0.46788,             0.42578,             0.16595,            0.071632,            0.021729,                   0,            0.007426,            0.007426,            0.007426
                  54,             0.06248,            0.031579,                   0,             0.35486,             0.46788,             0.42578,             0.16595,            0.071632,            0.021729,                   0,           0.0073765,           0.0073765,           0.0073765
                  55,            0.061064,            0.034102,                   0,             0.29036,             0.58621,             0.36945,             0.09811,            0.074296,            0.021561,                   0,            0.007327,            0.007327,            0.007327
                  56,            0.073802,            0.027849,                   0,             0.29036,             0.58621,             0.36945,             0.09811,            0.074296,            0.021561,                   0,           0.0072775,           0.0072775,           0.0072775
                  57,            0.070229,              0.0368,                   0,             0.40252,             0.62069,              0.4402,             0.21415,            0.073287,            0.023052,                   0,            0.007228,            0.007228,            0.007228
                  58,            0.068262,            0.037071,                   0,             0.40252,             0.62069,              0.4402,             0.21415,            0.073287,            0.023052,                   0,           0.0071785,           0.0071785,           0.0071785
                  59,            0.066375,            0.034538,                   0,             0.28368,             0.73563,             0.43337,             0.17206,            0.065769,             0.02372,                   0,            0.007129,            0.007129,            0.007129
                  60,            0.062166,             0.03326,                   0,             0.28368,             0.73563,             0.43337,             0.17206,            0.065769,             0.02372,                   0,           0.0070795,           0.0070795,           0.0070795
                  61,            0.059821,             0.02782,                   0,             0.28522,             0.46326,             0.35091,             0.14711,            0.072791,             0.02356,                   0,             0.00703,             0.00703,             0.00703
                  62,             0.06874,            0.031635,                   0,             0.28522,             0.46326,             0.35091,             0.14711,            0.072791,             0.02356,                   0,           0.0069805,           0.0069805,           0.0069805
                  63,            0.069539,            0.024267,                   0,             0.27641,             0.63218,             0.25202,             0.10714,             0.06262,            0.022064,                   0,            0.006931,            0.006931,            0.006931
                  64,            0.067151,            0.036653,                   0,             0.27641,             0.63218,             0.25202,             0.10714,             0.06262,            0.022064,                   0,           0.0068815,           0.0068815,           0.0068815
                  65,            0.060737,            0.023364,                   0,             0.38254,             0.56322,             0.43904,             0.10968,            0.082169,            0.021748,                   0,            0.006832,            0.006832,            0.006832
                  66,             0.07554,            0.029284,                   0,             0.38254,             0.56322,             0.43904,             0.10968,            0.082169,            0.021748,                   0,           0.0067825,           0.0067825,           0.0067825
                  67,            0.078444,            0.027307,                   0,             0.53117,             0.56322,             0.57654,             0.26733,            0.056242,            0.021183,                   0,            0.006733,            0.006733,            0.006733
                  68,            0.055244,            0.033874,                   0,             0.53117,             0.56322,             0.57654,             0.26733,            0.056242,            0.021183,                   0,           0.0066835,           0.0066835,           0.0066835
                  69,            0.057508,            0.036868,                   0,             0.56442,             0.52133,             0.57345,             0.24953,            0.060586,            0.021423,                   0,            0.006634,            0.006634,            0.006634
                  70,            0.061235,            0.021527,                   0,             0.56442,             0.52133,             0.57345,             0.24953,            0.060586,            0.021423,                   0,           0.0065845,           0.0065845,           0.0065845
                  71,            0.058298,            0.029005,                   0,             0.45313,             0.50575,             0.49059,             0.19598,            0.057764,            0.020866,                   0,            0.006535,            0.006535,            0.006535
                  72,            0.051197,             0.02477,                   0,             0.45313,             0.50575,             0.49059,             0.19598,            0.057764,            0.020866,                   0,           0.0064855,           0.0064855,           0.0064855
                  73,            0.053508,             0.02726,                   0,             0.49839,             0.58621,             0.56033,              0.1983,            0.065971,            0.020309,                   0,            0.006436,            0.006436,            0.006436
                  74,            0.068105,            0.031414,                   0,             0.49839,             0.58621,             0.56033,              0.1983,            0.065971,            0.020309,                   0,           0.0063865,           0.0063865,           0.0063865
                  75,            0.064106,            0.030973,                   0,               0.431,             0.67816,             0.48292,             0.23938,            0.054658,             0.01923,                   0,            0.006337,            0.006337,            0.006337
                  76,            0.049765,            0.029501,                   0,               0.431,             0.67816,             0.48292,             0.23938,            0.054658,             0.01923,                   0,           0.0062875,           0.0062875,           0.0062875
                  77,            0.051995,            0.030378,                   0,             0.42019,             0.56322,             0.43625,             0.14583,            0.058271,            0.020805,                   0,            0.006238,            0.006238,            0.006238
                  78,            0.059013,            0.030774,                   0,             0.42019,             0.56322,             0.43625,             0.14583,            0.058271,            0.020805,                   0,           0.0061885,           0.0061885,           0.0061885
                  79,            0.054911,            0.031782,                   0,             0.61302,             0.56322,             0.59669,             0.28006,            0.049317,            0.020756,                   0,            0.006139,            0.006139,            0.006139
                  80,            0.048522,            0.036303,                   0,             0.61302,             0.56322,             0.59669,             0.28006,            0.049317,            0.020756,                   0,           0.0060895,           0.0060895,           0.0060895
                  81,            0.045522,            0.028952,                   0,             0.47889,             0.52874,             0.45611,             0.16407,            0.064544,            0.021767,                   0,             0.00604,             0.00604,             0.00604
                  82,            0.049726,            0.025623,                   0,             0.47889,             0.52874,             0.45611,             0.16407,            0.064544,            0.021767,                   0,           0.0059905,           0.0059905,           0.0059905
                  83,            0.054118,            0.028492,                   0,             0.48131,             0.58621,             0.48262,             0.21909,            0.062583,            0.021732,                   0,            0.005941,            0.005941,            0.005941
                  84,            0.055583,            0.030269,                   0,             0.48131,             0.58621,             0.48262,             0.21909,            0.062583,            0.021732,                   0,           0.0058915,           0.0058915,           0.0058915
                  85,            0.054453,            0.027726,                   0,             0.50085,             0.56322,             0.52817,             0.28507,            0.055852,            0.021294,                   0,            0.005842,            0.005842,            0.005842
                  86,            0.052146,             0.02947,                   0,             0.50085,             0.56322,             0.52817,             0.28507,            0.055852,            0.021294,                   0,           0.0057925,           0.0057925,           0.0057925
                  87,            0.052782,            0.029334,                   0,             0.54118,             0.58621,             0.56167,             0.29315,            0.053246,            0.019348,                   0,            0.005743,            0.005743,            0.005743
                  88,            0.051928,             0.03251,                   0,             0.54118,             0.58621,             0.56167,             0.29315,            0.053246,            0.019348,                   0,           0.0056935,           0.0056935,           0.0056935
                  89,            0.049633,            0.022269,                   0,             0.67157,             0.72863,             0.76563,             0.26822,             0.05457,            0.018452,                   0,            0.005644,            0.005644,            0.005644
                  90,            0.054883,            0.031595,                   0,             0.67157,             0.72863,             0.76563,             0.26822,             0.05457,            0.018452,                   0,           0.0055945,           0.0055945,           0.0055945
                  91,            0.053295,            0.029481,                   0,             0.65363,             0.70115,             0.69598,             0.39423,            0.048794,            0.016533,                   0,            0.005545,            0.005545,            0.005545
                  92,            0.048303,            0.024795,                   0,             0.65363,             0.70115,             0.69598,             0.39423,            0.048794,            0.016533,                   0,           0.0054955,           0.0054955,           0.0054955
                  93,            0.049578,            0.029578,                   0,             0.74658,             0.73563,             0.79754,             0.38657,            0.041326,            0.017052,                   0,            0.005446,            0.005446,            0.005446
                  94,            0.044064,            0.026088,                   0,             0.74658,             0.73563,             0.79754,             0.38657,            0.041326,            0.017052,                   0,           0.0053965,           0.0053965,           0.0053965
                  95,            0.043056,             0.02701,                   0,              0.7126,             0.73563,             0.74073,             0.32876,            0.055027,            0.017345,                   0,            0.005347,            0.005347,            0.005347
                  96,            0.052512,            0.025385,                   0,              0.7126,             0.73563,             0.74073,             0.32876,            0.055027,            0.017345,                   0,           0.0052975,           0.0052975,           0.0052975
                  97,            0.056835,            0.030215,                   0,             0.81501,             0.74713,             0.82539,             0.45217,            0.037564,             0.01643,                   0,            0.005248,            0.005248,            0.005248
                  98,            0.040364,            0.029106,                   0,             0.81501,             0.74713,             0.82539,             0.45217,            0.037564,             0.01643,                   0,           0.0051985,           0.0051985,           0.0051985
                  99,            0.041235,            0.027852,                   0,             0.56341,             0.77134,             0.68352,             0.32508,            0.051788,            0.017681,                   0,            0.005149,            0.005149,            0.005149
                 100,            0.050397,            0.026183,                   0,             0.56341,             0.77134,             0.68352,             0.32508,            0.051788,            0.017681,                   0,           0.0050995,           0.0050995,           0.0050995
                 101,            0.050965,            0.028894,                   0,             0.79928,             0.77814,             0.82638,             0.43038,            0.042511,            0.017059,                   0,             0.00505,             0.00505,             0.00505
                 102,            0.046741,            0.023182,                   0,             0.79928,             0.77814,             0.82638,             0.43038,            0.042511,            0.017059,                   0,           0.0050005,           0.0050005,           0.0050005
                 103,            0.042605,            0.022154,                   0,             0.77114,             0.73563,             0.78813,             0.44669,            0.042322,            0.016819,                   0,            0.004951,            0.004951,            0.004951
                 104,            0.041328,            0.032117,                   0,             0.77114,             0.73563,             0.78813,             0.44669,            0.042322,            0.016819,                   0,           0.0049015,           0.0049015,           0.0049015
                 105,            0.041477,             0.02302,                   0,             0.77322,             0.82304,             0.83887,              0.4782,            0.038674,            0.016254,                   0,            0.004852,            0.004852,            0.004852
                 106,            0.039893,            0.026367,                   0,             0.77322,             0.82304,             0.83887,              0.4782,            0.038674,            0.016254,                   0,           0.0048025,           0.0048025,           0.0048025
                 107,            0.039092,            0.025069,                   0,             0.61714,             0.87356,             0.70687,             0.34981,            0.040198,             0.01585,                   0,            0.004753,            0.004753,            0.004753
                 108,            0.044825,            0.026131,                   0,             0.61714,             0.87356,             0.70687,             0.34981,            0.040198,             0.01585,                   0,           0.0047035,           0.0047035,           0.0047035
                 109,            0.041598,            0.025381,                   0,             0.78771,             0.83908,             0.78487,             0.44342,            0.040558,            0.015471,                   0,            0.004654,            0.004654,            0.004654
                 110,            0.043687,            0.025595,                   0,             0.78771,             0.83908,             0.78487,             0.44342,            0.040558,            0.015471,                   0,           0.0046045,           0.0046045,           0.0046045
                 111,            0.042647,            0.025532,                   0,             0.82792,             0.75862,             0.86553,             0.46824,            0.041035,            0.015335,                   0,            0.004555,            0.004555,            0.004555
                 112,            0.044975,             0.02987,                   0,             0.82792,             0.75862,             0.86553,             0.46824,            0.041035,            0.015335,                   0,           0.0045055,           0.0045055,           0.0045055
                 113,            0.042278,            0.022771,                   0,             0.80997,             0.88506,             0.84194,             0.47834,            0.034598,            0.014952,                   0,            0.004456,            0.004456,            0.004456
                 114,            0.043819,             0.02662,                   0,             0.80997,             0.88506,             0.84194,             0.47834,            0.034598,            0.014952,                   0,           0.0044065,           0.0044065,           0.0044065
                 115,            0.041108,            0.028257,                   0,             0.80444,              0.8038,              0.8724,             0.53253,            0.039913,            0.014977,                   0,            0.004357,            0.004357,            0.004357
                 116,            0.042363,            0.023448,                   0,             0.80444,              0.8038,              0.8724,             0.53253,            0.039913,            0.014977,                   0,           0.0043075,           0.0043075,           0.0043075
                 117,            0.043692,            0.031234,                   0,             0.73705,             0.91954,              0.8416,             0.46276,            0.033729,            0.014856,                   0,            0.004258,            0.004258,            0.004258
                 118,            0.038147,            0.034334,                   0,             0.73705,             0.91954,              0.8416,             0.46276,            0.033729,            0.014856,                   0,           0.0042085,           0.0042085,           0.0042085
                 119,            0.037245,            0.027353,                   0,             0.72617,             0.85057,             0.87702,             0.50006,            0.036751,             0.01413,                   0,            0.004159,            0.004159,            0.004159
                 120,            0.042761,            0.033632,                   0,             0.72617,             0.85057,             0.87702,             0.50006,            0.036751,             0.01413,                   0,           0.0041095,           0.0041095,           0.0041095
                 121,            0.042783,            0.031157,                   0,             0.89656,             0.89666,             0.94901,             0.59007,            0.032339,            0.013626,                   0,             0.00406,             0.00406,             0.00406
                 122,            0.034565,            0.025305,                   0,             0.89656,             0.89666,             0.94901,             0.59007,            0.032339,            0.013626,                   0,           0.0040105,           0.0040105,           0.0040105
                 123,            0.038157,            0.027454,                   0,              0.9265,             0.86936,             0.93588,             0.56989,            0.030647,            0.013332,                   0,            0.003961,            0.003961,            0.003961
                 124,            0.034426,             0.02755,                   0,              0.9265,             0.86936,             0.93588,             0.56989,            0.030647,            0.013332,                   0,           0.0039115,           0.0039115,           0.0039115
                 125,            0.034517,            0.028677,                   0,             0.88106,             0.85057,             0.93395,             0.53787,             0.03365,            0.013792,                   0,            0.003862,            0.003862,            0.003862
                 126,            0.037807,            0.030164,                   0,             0.88106,             0.85057,             0.93395,             0.53787,             0.03365,            0.013792,                   0,           0.0038125,           0.0038125,           0.0038125
                 127,            0.041474,            0.026167,                   0,             0.91122,             0.85057,             0.93685,             0.59085,            0.033737,            0.013771,                   0,            0.003763,            0.003763,            0.003763
                 128,            0.037207,            0.023126,                   0,             0.91122,             0.85057,             0.93685,             0.59085,            0.033737,            0.013771,                   0,           0.0037135,           0.0037135,           0.0037135
                 129,            0.035879,            0.027148,                   0,             0.85412,             0.85057,                0.91,             0.53378,            0.033176,            0.013966,                   0,            0.003664,            0.003664,            0.003664
                 130,            0.043382,            0.028625,                   0,             0.85412,             0.85057,                0.91,             0.53378,            0.033176,            0.013966,                   0,           0.0036145,           0.0036145,           0.0036145
                 131,            0.040671,            0.029067,                   0,             0.94971,             0.86838,             0.94498,             0.60099,            0.031397,            0.013409,                   0,            0.003565,            0.003565,            0.003565
                 132,            0.034734,            0.021693,                   0,             0.94971,             0.86838,             0.94498,             0.60099,            0.031397,            0.013409,                   0,           0.0035155,           0.0035155,           0.0035155
                 133,            0.033808,            0.022935,                   0,             0.96224,             0.87888,             0.95871,             0.56661,            0.031432,            0.013474,                   0,            0.003466,            0.003466,            0.003466
                 134,            0.035486,            0.026503,                   0,             0.96224,             0.87888,             0.95871,             0.56661,            0.031432,            0.013474,                   0,           0.0034165,           0.0034165,           0.0034165
                 135,            0.035311,            0.025286,                   0,              0.9619,             0.88506,             0.96434,             0.64371,            0.030858,            0.013054,                   0,            0.003367,            0.003367,            0.003367
                 136,             0.03398,            0.022514,                   0,              0.9619,             0.88506,             0.96434,             0.64371,            0.030858,            0.013054,                   0,           0.0033175,           0.0033175,           0.0033175
                 137,             0.03662,            0.018719,                   0,              0.9594,             0.95402,             0.97492,             0.60017,            0.029966,            0.013096,                   0,            0.003268,            0.003268,            0.003268
                 138,            0.034963,            0.019999,                   0,              0.9594,             0.95402,             0.97492,             0.60017,            0.029966,            0.013096,                   0,           0.0032185,           0.0032185,           0.0032185
                 139,            0.033572,            0.022164,                   0,             0.90528,             0.87892,             0.95764,             0.61894,            0.028061,            0.012693,                   0,            0.003169,            0.003169,            0.003169
                 140,            0.033182,            0.023675,                   0,             0.90528,             0.87892,             0.95764,             0.61894,            0.028061,            0.012693,                   0,           0.0031195,           0.0031195,           0.0031195
                 141,            0.032146,            0.022534,                   0,              0.9495,             0.91954,             0.96891,             0.61918,            0.029259,            0.012772,                   0,             0.00307,             0.00307,             0.00307
                 142,            0.039569,            0.024762,                   0,              0.9495,             0.91954,             0.96891,             0.61918,            0.029259,            0.012772,                   0,           0.0030205,           0.0030205,           0.0030205
                 143,            0.039778,            0.028431,                   0,             0.96988,             0.93103,             0.97409,             0.65607,            0.027708,            0.012545,                   0,            0.002971,            0.002971,            0.002971
                 144,            0.031057,            0.026774,                   0,             0.96988,             0.93103,             0.97409,             0.65607,            0.027708,            0.012545,                   0,           0.0029215,           0.0029215,           0.0029215
                 145,            0.032702,            0.025345,                   0,             0.96245,             0.93103,             0.97318,             0.65443,            0.027249,            0.012558,                   0,            0.002872,            0.002872,            0.002872
                 146,             0.03116,            0.025986,                   0,             0.96245,             0.93103,             0.97318,             0.65443,            0.027249,            0.012558,                   0,           0.0028225,           0.0028225,           0.0028225
                 147,            0.035243,            0.023486,                   0,             0.96394,             0.93103,             0.97486,             0.67528,             0.02647,            0.012541,                   0,            0.002773,            0.002773,            0.002773
                 148,            0.033903,             0.02273,                   0,             0.96394,             0.93103,             0.97486,             0.67528,             0.02647,            0.012541,                   0,           0.0027235,           0.0027235,           0.0027235
                 149,            0.028538,            0.019873,                   0,             0.97032,             0.91954,             0.97376,             0.69274,            0.024034,            0.012737,                   0,            0.002674,            0.002674,            0.002674
                 150,             0.02815,             0.02361,                   0,             0.97032,             0.91954,             0.97376,             0.69274,            0.024034,            0.012737,                   0,           0.0026245,           0.0026245,           0.0026245
                 151,            0.028017,            0.020235,                   0,             0.93633,             0.96552,             0.97446,             0.68883,            0.023432,             0.01232,                   0,            0.002575,            0.002575,            0.002575
                 152,            0.031662,            0.025895,                   0,             0.93633,             0.96552,             0.97446,             0.68883,            0.023432,             0.01232,                   0,           0.0025255,           0.0025255,           0.0025255
                 153,            0.024442,             0.02157,                   0,             0.92797,             0.96552,             0.96931,             0.68569,            0.023067,            0.012217,                   0,            0.002476,            0.002476,            0.002476
                 154,            0.029681,            0.023197,                   0,             0.92797,             0.96552,             0.96931,             0.68569,            0.023067,            0.012217,                   0,           0.0024265,           0.0024265,           0.0024265
                 155,            0.028297,            0.023358,                   0,             0.94297,             0.95402,             0.97249,             0.68698,            0.022928,            0.012226,                   0,            0.002377,            0.002377,            0.002377
                 156,            0.027919,            0.022702,                   0,             0.94297,             0.95402,             0.97249,             0.68698,            0.022928,            0.012226,                   0,           0.0023275,           0.0023275,           0.0023275
                 157,            0.028986,            0.024402,                   0,             0.93283,             0.95778,             0.96961,             0.69249,            0.023833,            0.012356,                   0,            0.002278,            0.002278,            0.002278
                 158,            0.027861,            0.023028,                   0,             0.93283,             0.95778,             0.96961,             0.69249,            0.023833,            0.012356,                   0,           0.0022285,           0.0022285,           0.0022285
                 159,            0.028672,            0.028824,                   0,             0.92148,             0.94422,             0.96832,              0.6859,            0.022909,            0.012402,                   0,            0.002179,            0.002179,            0.002179
                 160,            0.028458,            0.021135,                   0,             0.92148,             0.94422,             0.96832,              0.6859,            0.022909,            0.012402,                   0,           0.0021295,           0.0021295,           0.0021295
                 161,            0.025939,            0.020706,                   0,             0.94262,             0.94409,             0.97295,             0.70203,            0.023057,            0.012375,                   0,             0.00208,             0.00208,             0.00208
                 162,             0.02622,            0.023199,                   0,             0.94262,             0.94409,             0.97295,             0.70203,            0.023057,            0.012375,                   0,           0.0020305,           0.0020305,           0.0020305
                 163,            0.029723,            0.024124,                   0,             0.94185,             0.93103,             0.96524,             0.67962,            0.022175,            0.012344,                   0,            0.001981,            0.001981,            0.001981
                 164,            0.025181,            0.022063,                   0,             0.94185,             0.93103,             0.96524,             0.67962,            0.022175,            0.012344,                   0,           0.0019315,           0.0019315,           0.0019315
                 165,            0.024634,            0.025272,                   0,             0.96415,             0.92753,             0.97038,             0.70566,             0.02146,            0.012188,                   0,            0.001882,            0.001882,            0.001882
                 166,            0.030913,            0.026289,                   0,             0.96415,             0.92753,             0.97038,             0.70566,             0.02146,            0.012188,                   0,           0.0018325,           0.0018325,           0.0018325
                 167,            0.025981,            0.019591,                   0,             0.96408,             0.92553,             0.97035,             0.72707,            0.021242,            0.012062,                   0,            0.001783,            0.001783,            0.001783
                 168,             0.02779,            0.018785,                   0,             0.96408,             0.92553,             0.97035,             0.72707,            0.021242,            0.012062,                   0,           0.0017335,           0.0017335,           0.0017335
                 169,            0.025034,            0.018043,                   0,             0.94664,             0.91954,             0.96704,             0.72129,            0.021536,            0.011915,                   0,            0.001684,            0.001684,            0.001684
                 170,             0.02953,            0.024382,                   0,             0.94664,             0.91954,             0.96704,             0.72129,            0.021536,            0.011915,                   0,           0.0016345,           0.0016345,           0.0016345
                 171,            0.024353,            0.018702,                   0,             0.94146,             0.92427,              0.9663,             0.73875,            0.021135,            0.011757,                   0,            0.001585,            0.001585,            0.001585
