               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  11,             0.11263,             0.04752,                   0,             0.18838,             0.10345,             0.04405,           0.0082259,             0.10734,            0.033005,                   0,            0.079175,           0.0021748,           0.0021748
                  12,             0.10837,            0.045109,                   0,             0.17345,             0.12644,             0.06262,            0.016427,              0.1037,            0.033325,                   0,            0.077352,           0.0023515,           0.0023515
                  13,              0.1089,            0.049197,                   0,             0.16218,             0.10345,             0.06301,            0.013823,             0.10217,             0.03302,                   0,            0.075526,           0.0025263,           0.0025263
                  14,             0.10164,              0.0483,                   0,             0.19852,             0.13793,            0.095095,            0.021683,            0.098547,            0.033012,                   0,            0.073699,            0.002699,            0.002699
                  15,             0.10408,             0.05248,                   0,             0.16404,             0.18391,            0.073881,               0.016,            0.099782,            0.031898,                   0,             0.07187,           0.0028698,           0.0028698
                  16,             0.10482,            0.051129,                   0,             0.12383,             0.21839,            0.056766,             0.01378,             0.10007,            0.031174,                   0,            0.070039,           0.0030386,           0.0030386
                  17,             0.10304,            0.040774,                   0,            0.099811,             0.21839,            0.042048,             0.01062,              0.1027,            0.029839,                   0,            0.068205,           0.0032055,           0.0032055
                  18,            0.098646,            0.043516,                   0,             0.16027,             0.32184,            0.083827,            0.020751,            0.094026,            0.030487,                   0,             0.06637,           0.0033703,           0.0033703
                  19,            0.094896,            0.047221,                   0,             0.16348,             0.22989,            0.081308,            0.021413,            0.097973,            0.029564,                   0,            0.064533,           0.0035332,           0.0035332
                  20,            0.095957,            0.041698,                   0,              0.1911,              0.2069,             0.13081,            0.038559,            0.096073,            0.029583,                   0,            0.062694,           0.0036941,           0.0036941
                  21,            0.094245,            0.035603,                   0,            0.089746,              0.2069,            0.082811,            0.022732,             0.10371,            0.028576,                   0,            0.060853,            0.003853,            0.003853
                  22,            0.095314,            0.050598,                   0,             0.23231,             0.28736,             0.15559,            0.038066,            0.095063,            0.028286,                   0,             0.05901,           0.0040099,           0.0040099
                  23,            0.095262,            0.039884,                   0,             0.23557,             0.21962,             0.11832,            0.033838,              0.1013,            0.027668,                   0,            0.057165,           0.0041649,           0.0041649
                  24,             0.09383,             0.04043,                   0,             0.35431,             0.28736,             0.21249,            0.060483,            0.093666,             0.02784,                   0,            0.055318,           0.0043179,           0.0043179
                  25,             0.08613,            0.038102,                   0,             0.32137,             0.32184,             0.26517,            0.084394,             0.10217,            0.027782,                   0,            0.053469,           0.0044689,           0.0044689
                  26,            0.091924,            0.044896,                   0,             0.18261,             0.25287,            0.088177,             0.02413,            0.090409,            0.029778,                   0,            0.051618,           0.0046179,           0.0046179
                  27,            0.090789,            0.037217,                   0,             0.18261,             0.25287,            0.088177,             0.02413,            0.090409,            0.029778,                   0,            0.049765,           0.0047649,           0.0047649
                  28,            0.084316,            0.040621,                   0,             0.15026,             0.35632,              0.1441,            0.034285,            0.094056,            0.030281,                   0,             0.04791,             0.00491,             0.00491
                  29,            0.081234,            0.045195,                   0,            0.084147,             0.33333,            0.071476,            0.020017,            0.089915,            0.032341,                   0,            0.046053,           0.0050531,           0.0050531
                  30,             0.09297,            0.044813,                   0,            0.084147,             0.33333,            0.071476,            0.020017,            0.089915,            0.032341,                   0,            0.044194,           0.0051941,           0.0051941
                  31,            0.087914,            0.039996,                   0,            0.091419,              0.3908,            0.066049,             0.02101,             0.09379,            0.031624,                   0,            0.042333,           0.0053333,           0.0053333
                  32,            0.082363,             0.03853,                   0,             0.18706,             0.18782,            0.094708,            0.018035,             0.10365,            0.028793,                   0,             0.04047,           0.0054704,           0.0054704
                  33,            0.087461,             0.02782,                   0,             0.18706,             0.18782,            0.094708,            0.018035,             0.10365,            0.028793,                   0,            0.038606,           0.0056056,           0.0056056
                  34,            0.088908,            0.040028,                   0,             0.34972,             0.35632,               0.268,            0.071347,            0.084096,            0.028206,                   0,            0.036739,           0.0057387,           0.0057387
                  35,            0.077303,             0.03482,                   0,             0.15065,             0.43678,             0.11256,            0.034441,            0.090341,            0.025902,                   0,             0.03487,           0.0058699,           0.0058699
                  36,            0.081134,            0.043401,                   0,             0.15065,             0.43678,             0.11256,            0.034441,            0.090341,            0.025902,                   0,            0.032999,           0.0059991,           0.0059991
                  37,             0.08089,            0.040659,                   0,             0.21293,             0.42601,             0.18448,            0.062825,            0.081675,            0.024773,                   0,            0.031126,           0.0061264,           0.0061264
                  38,            0.079864,            0.032837,                   0,             0.16884,             0.38061,             0.20355,            0.048117,            0.093899,            0.022923,                   0,            0.029252,           0.0062516,           0.0062516
                  39,            0.079412,            0.037231,                   0,             0.16884,             0.38061,             0.20355,            0.048117,            0.093899,            0.022923,                   0,            0.027375,           0.0063749,           0.0063749
                  40,            0.080659,            0.043549,                   0,              0.3174,             0.51724,              0.2873,            0.082528,            0.078146,            0.024837,                   0,            0.025496,           0.0064962,           0.0064962
                  41,            0.078699,            0.042834,                   0,             0.28496,             0.56322,              0.2838,              0.1096,            0.091524,            0.025726,                   0,            0.023616,           0.0066155,           0.0066155
                  42,            0.079506,            0.033488,                   0,             0.28496,             0.56322,              0.2838,              0.1096,            0.091524,            0.025726,                   0,            0.021733,           0.0067329,           0.0067329
                  43,            0.082887,            0.043868,                   0,             0.17553,             0.42529,             0.16588,            0.053159,             0.08166,            0.030632,                   0,            0.019848,           0.0068482,           0.0068482
                  44,             0.07999,            0.033442,                   0,             0.17553,             0.42529,             0.16588,            0.053159,             0.08166,            0.030632,                   0,            0.017962,           0.0069616,           0.0069616
                  45,            0.076688,            0.031797,                   0,             0.37954,             0.42529,             0.36149,             0.13905,            0.087702,            0.024628,                   0,            0.016073,            0.007073,            0.007073
                  46,            0.077915,            0.027603,                   0,             0.37954,             0.42529,             0.36149,             0.13905,            0.087702,            0.024628,                   0,            0.014182,           0.0071824,           0.0071824
                  47,            0.077158,            0.033471,                   0,             0.30955,             0.34483,             0.27358,            0.092771,            0.076394,            0.025505,                   0,             0.01229,           0.0072898,           0.0072898
                  48,            0.078364,            0.035278,                   0,             0.30955,             0.34483,             0.27358,            0.092771,            0.076394,            0.025505,                   0,            0.010395,           0.0073953,           0.0073953
                  49,            0.076119,            0.027347,                   0,              0.3578,             0.42529,             0.34604,             0.11839,            0.075316,            0.023308,                   0,           0.0084988,           0.0074988,           0.0074988
                  50,            0.067909,            0.035796,                   0,              0.3578,             0.42529,             0.34604,             0.11839,            0.075316,            0.023308,                   0,            0.007525,            0.007525,            0.007525
                  51,            0.066871,            0.029823,                   0,             0.27112,             0.59429,             0.33281,             0.12094,              0.0654,            0.023075,                   0,            0.007525,            0.007525,            0.007525
                  52,            0.069376,            0.031224,                   0,             0.27112,             0.59429,             0.33281,             0.12094,              0.0654,            0.023075,                   0,           0.0074755,           0.0074755,           0.0074755
                  53,            0.069616,            0.037285,                   0,             0.10345,             0.42529,             0.10868,            0.023617,            0.090282,            0.023247,                   0,            0.007426,            0.007426,            0.007426
                  54,            0.081301,             0.02873,                   0,             0.10345,             0.42529,             0.10868,            0.023617,            0.090282,            0.023247,                   0,           0.0073765,           0.0073765,           0.0073765
                  55,            0.078348,            0.030873,                   0,             0.30386,             0.52874,             0.32643,            0.097188,            0.077466,             0.02219,                   0,            0.007327,            0.007327,            0.007327
                  56,            0.075547,            0.030575,                   0,             0.30386,             0.52874,             0.32643,            0.097188,            0.077466,             0.02219,                   0,           0.0072775,           0.0072775,           0.0072775
                  57,            0.072268,            0.038637,                   0,             0.22993,             0.56322,             0.25078,            0.089653,            0.074245,            0.023186,                   0,            0.007228,            0.007228,            0.007228
                  58,            0.071036,            0.038818,                   0,             0.22993,             0.56322,             0.25078,            0.089653,            0.074245,            0.023186,                   0,           0.0071785,           0.0071785,           0.0071785
                  59,            0.070132,            0.038896,                   0,             0.31617,             0.62069,             0.32009,             0.12108,            0.068202,            0.022991,                   0,            0.007129,            0.007129,            0.007129
                  60,             0.06538,            0.034183,                   0,             0.31617,             0.62069,             0.32009,             0.12108,            0.068202,            0.022991,                   0,           0.0070795,           0.0070795,           0.0070795
                  61,            0.063142,            0.029017,                   0,             0.41257,             0.36782,             0.37849,              0.1254,            0.077081,            0.020988,                   0,             0.00703,             0.00703,             0.00703
                  62,            0.073094,             0.03264,                   0,             0.41257,             0.36782,             0.37849,              0.1254,            0.077081,            0.020988,                   0,           0.0069805,           0.0069805,           0.0069805
                  63,            0.071953,            0.026382,                   0,             0.50632,             0.50575,             0.51719,             0.19074,            0.067103,            0.020699,                   0,            0.006931,            0.006931,            0.006931
                  64,            0.067145,            0.039464,                   0,             0.50632,             0.50575,             0.51719,             0.19074,            0.067103,            0.020699,                   0,           0.0068815,           0.0068815,           0.0068815
                  65,            0.061103,            0.024386,                   0,             0.35136,             0.48276,             0.33985,             0.15062,            0.068749,            0.019611,                   0,            0.006832,            0.006832,            0.006832
                  66,            0.065623,            0.032568,                   0,             0.35136,             0.48276,             0.33985,             0.15062,            0.068749,            0.019611,                   0,           0.0067825,           0.0067825,           0.0067825
                  67,            0.065337,            0.030403,                   0,             0.42746,             0.56322,             0.40766,             0.15379,            0.058428,            0.020908,                   0,            0.006733,            0.006733,            0.006733
                  68,            0.058831,            0.034648,                   0,             0.42746,             0.56322,             0.40766,             0.15379,            0.058428,            0.020908,                   0,           0.0066835,           0.0066835,           0.0066835
                  69,            0.062566,            0.037147,                   0,             0.32536,             0.47126,             0.31988,             0.16097,            0.066287,            0.023048,                   0,            0.006634,            0.006634,            0.006634
                  70,            0.057764,            0.023481,                   0,             0.32536,             0.47126,             0.31988,             0.16097,            0.066287,            0.023048,                   0,           0.0065845,           0.0065845,           0.0065845
                  71,            0.056539,            0.031023,                   0,             0.69696,             0.58621,             0.62741,              0.1969,            0.061007,            0.022751,                   0,            0.006535,            0.006535,            0.006535
                  72,            0.058482,            0.026085,                   0,             0.69696,             0.58621,             0.62741,              0.1969,            0.061007,            0.022751,                   0,           0.0064855,           0.0064855,           0.0064855
                  73,             0.06262,            0.029139,                   0,             0.39479,             0.49425,             0.38727,             0.15649,            0.068521,            0.022629,                   0,            0.006436,            0.006436,            0.006436
                  74,            0.067164,            0.033204,                   0,             0.39479,             0.49425,             0.38727,             0.15649,            0.068521,            0.022629,                   0,           0.0063865,           0.0063865,           0.0063865
                  75,            0.067186,            0.034027,                   0,             0.56404,             0.56322,             0.61505,             0.25984,            0.052394,            0.021816,                   0,            0.006337,            0.006337,            0.006337
                  76,            0.048643,            0.032429,                   0,             0.56404,             0.56322,             0.61505,             0.25984,            0.052394,            0.021816,                   0,           0.0062875,           0.0062875,           0.0062875
                  77,            0.054881,            0.032912,                   0,             0.35922,              0.5977,             0.42832,             0.19379,            0.062191,            0.026039,                   0,            0.006238,            0.006238,            0.006238
                  78,            0.062525,            0.034006,                   0,             0.35922,              0.5977,             0.42832,             0.19379,            0.062191,            0.026039,                   0,           0.0061885,           0.0061885,           0.0061885
                  79,            0.059681,             0.03339,                   0,             0.56984,             0.62432,             0.61653,             0.19147,            0.055287,            0.026745,                   0,            0.006139,            0.006139,            0.006139
                  80,            0.061048,            0.037383,                   0,             0.56984,             0.62432,             0.61653,             0.19147,            0.055287,            0.026745,                   0,           0.0060895,           0.0060895,           0.0060895
                  81,            0.056524,            0.028035,                   0,             0.49667,             0.64368,             0.54618,             0.25462,            0.058644,            0.029972,                   0,             0.00604,             0.00604,             0.00604
                  82,            0.056227,            0.028366,                   0,             0.49667,             0.64368,             0.54618,             0.25462,            0.058644,            0.029972,                   0,           0.0059905,           0.0059905,           0.0059905
                  83,            0.054288,            0.030053,                   0,             0.66343,             0.65517,             0.70561,             0.31724,            0.050983,            0.026573,                   0,            0.005941,            0.005941,            0.005941
                  84,             0.05444,            0.030936,                   0,             0.66343,             0.65517,             0.70561,             0.31724,            0.050983,            0.026573,                   0,           0.0058915,           0.0058915,           0.0058915
                  85,            0.055133,            0.028103,                   0,             0.35148,             0.56322,             0.36954,              0.1419,            0.057375,            0.027416,                   0,            0.005842,            0.005842,            0.005842
                  86,            0.054961,            0.031309,                   0,             0.35148,             0.56322,             0.36954,              0.1419,            0.057375,            0.027416,                   0,           0.0057925,           0.0057925,           0.0057925
                  87,            0.054665,            0.031733,                   0,             0.65781,             0.64082,              0.6949,             0.34179,            0.048314,            0.021893,                   0,            0.005743,            0.005743,            0.005743
                  88,            0.053505,            0.036294,                   0,             0.65781,             0.64082,              0.6949,             0.34179,            0.048314,            0.021893,                   0,           0.0056935,           0.0056935,           0.0056935
                  89,            0.046965,            0.023378,                   0,             0.54312,             0.68323,             0.59832,             0.26681,             0.05066,            0.021305,                   0,            0.005644,            0.005644,            0.005644
                  90,            0.048265,            0.033017,                   0,             0.54312,             0.68323,             0.59832,             0.26681,             0.05066,            0.021305,                   0,           0.0055945,           0.0055945,           0.0055945
                  91,            0.048019,            0.031074,                   0,             0.72069,             0.71264,             0.75004,             0.36683,            0.049427,            0.020245,                   0,            0.005545,            0.005545,            0.005545
                  92,            0.049818,            0.025599,                   0,             0.72069,             0.71264,             0.75004,             0.36683,            0.049427,            0.020245,                   0,           0.0054955,           0.0054955,           0.0054955
                  93,            0.051959,            0.029214,                   0,             0.36615,              0.7931,             0.49517,             0.22725,            0.050718,            0.020264,                   0,            0.005446,            0.005446,            0.005446
                  94,             0.04627,            0.026736,                   0,             0.36615,              0.7931,             0.49517,             0.22725,            0.050718,            0.020264,                   0,           0.0053965,           0.0053965,           0.0053965
                  95,            0.046097,            0.028629,                   0,             0.80791,             0.72414,             0.81996,             0.37842,            0.044954,            0.018551,                   0,            0.005347,            0.005347,            0.005347
                  96,            0.046109,            0.027223,                   0,             0.80791,             0.72414,             0.81996,             0.37842,            0.044954,            0.018551,                   0,           0.0052975,           0.0052975,           0.0052975
                  97,            0.048569,            0.032927,                   0,             0.63058,             0.72414,             0.68842,             0.33172,            0.046716,            0.017277,                   0,            0.005248,            0.005248,            0.005248
                  98,            0.044454,            0.029264,                   0,             0.63058,             0.72414,             0.68842,             0.33172,            0.046716,            0.017277,                   0,           0.0051985,           0.0051985,           0.0051985
                  99,            0.046166,            0.029043,                   0,             0.74914,             0.72414,             0.73874,             0.34689,            0.045546,             0.01778,                   0,            0.005149,            0.005149,            0.005149
                 100,            0.047669,            0.025747,                   0,             0.74914,             0.72414,             0.73874,             0.34689,            0.045546,             0.01778,                   0,           0.0050995,           0.0050995,           0.0050995
                 101,            0.048928,            0.029361,                   0,             0.73778,             0.68966,             0.73333,             0.39368,            0.046033,            0.016785,                   0,             0.00505,             0.00505,             0.00505
                 102,            0.045597,            0.024334,                   0,             0.73778,             0.68966,             0.73333,             0.39368,            0.046033,            0.016785,                   0,           0.0050005,           0.0050005,           0.0050005
                 103,            0.042526,            0.022546,                   0,             0.86213,             0.74713,             0.83912,             0.36966,            0.044678,            0.017525,                   0,            0.004951,            0.004951,            0.004951
                 104,            0.046398,            0.033837,                   0,             0.86213,             0.74713,             0.83912,             0.36966,            0.044678,            0.017525,                   0,           0.0049015,           0.0049015,           0.0049015
                 105,            0.045799,            0.023557,                   0,             0.69181,             0.72246,             0.76002,              0.4066,            0.043796,            0.015938,                   0,            0.004852,            0.004852,            0.004852
                 106,            0.046395,            0.025162,                   0,             0.69181,             0.72246,             0.76002,              0.4066,            0.043796,            0.015938,                   0,           0.0048025,           0.0048025,           0.0048025
                 107,            0.042956,            0.025072,                   0,             0.91014,             0.78161,             0.88316,             0.43061,            0.042006,            0.016939,                   0,            0.004753,            0.004753,            0.004753
                 108,            0.044709,            0.027017,                   0,             0.91014,             0.78161,             0.88316,             0.43061,            0.042006,            0.016939,                   0,           0.0047035,           0.0047035,           0.0047035
                 109,            0.041935,            0.026201,                   0,             0.84881,             0.77441,             0.86482,             0.47464,            0.040486,             0.01582,                   0,            0.004654,            0.004654,            0.004654
                 110,            0.044634,            0.026274,                   0,             0.84881,             0.77441,             0.86482,             0.47464,            0.040486,             0.01582,                   0,           0.0046045,           0.0046045,           0.0046045
                 111,            0.042087,            0.026217,                   0,             0.87278,             0.86747,             0.89227,             0.46857,             0.03868,            0.015635,                   0,            0.004555,            0.004555,            0.004555
                 112,             0.04856,            0.030942,                   0,             0.87278,             0.86747,             0.89227,             0.46857,             0.03868,            0.015635,                   0,           0.0045055,           0.0045055,           0.0045055
                 113,            0.040442,             0.02423,                   0,             0.76195,             0.88506,              0.8491,             0.43959,            0.038645,            0.015121,                   0,            0.004456,            0.004456,            0.004456
                 114,            0.048009,            0.027623,                   0,             0.76195,             0.88506,              0.8491,             0.43959,            0.038645,            0.015121,                   0,           0.0044065,           0.0044065,           0.0044065
                 115,            0.043335,            0.029032,                   0,             0.77866,             0.88963,             0.86155,             0.48419,            0.035238,            0.014664,                   0,            0.004357,            0.004357,            0.004357
                 116,            0.037225,            0.024288,                   0,             0.77866,             0.88963,             0.86155,             0.48419,            0.035238,            0.014664,                   0,           0.0043075,           0.0043075,           0.0043075
                 117,            0.043128,            0.031247,                   0,             0.74603,             0.87356,             0.78633,             0.39919,            0.038192,            0.014984,                   0,            0.004258,            0.004258,            0.004258
                 118,             0.04056,            0.036102,                   0,             0.74603,             0.87356,             0.78633,             0.39919,            0.038192,            0.014984,                   0,           0.0042085,           0.0042085,           0.0042085
                 119,            0.040441,            0.028526,                   0,             0.89471,             0.87911,             0.92373,              0.5671,            0.033776,            0.014336,                   0,            0.004159,            0.004159,            0.004159
                 120,            0.041281,            0.032966,                   0,             0.89471,             0.87911,             0.92373,              0.5671,            0.033776,            0.014336,                   0,           0.0041095,           0.0041095,           0.0041095
                 121,            0.042252,            0.031544,                   0,              0.8114,             0.89014,             0.89488,             0.51457,            0.034521,            0.014408,                   0,             0.00406,             0.00406,             0.00406
                 122,            0.035712,            0.026633,                   0,              0.8114,             0.89014,             0.89488,             0.51457,            0.034521,            0.014408,                   0,           0.0040105,           0.0040105,           0.0040105
                 123,            0.041919,            0.027578,                   0,             0.81011,             0.89655,             0.81583,             0.48056,            0.032348,            0.014002,                   0,            0.003961,            0.003961,            0.003961
                 124,            0.039616,            0.027185,                   0,             0.81011,             0.89655,             0.81583,             0.48056,            0.032348,            0.014002,                   0,           0.0039115,           0.0039115,           0.0039115
                 125,            0.036511,             0.02859,                   0,             0.77491,             0.82759,             0.88136,             0.56013,            0.033548,            0.013893,                   0,            0.003862,            0.003862,            0.003862
                 126,            0.036916,            0.031384,                   0,             0.77491,             0.82759,             0.88136,             0.56013,            0.033548,            0.013893,                   0,           0.0038125,           0.0038125,           0.0038125
                 127,            0.042734,            0.027496,                   0,             0.91207,             0.91954,             0.92932,             0.53799,            0.030473,              0.0137,                   0,            0.003763,            0.003763,            0.003763
                 128,            0.036489,            0.023603,                   0,             0.91207,             0.91954,             0.92932,             0.53799,            0.030473,              0.0137,                   0,           0.0037135,           0.0037135,           0.0037135
                 129,            0.035626,            0.027959,                   0,             0.85504,             0.90805,             0.92149,             0.58712,             0.03139,            0.013832,                   0,            0.003664,            0.003664,            0.003664
                 130,            0.038713,             0.02888,                   0,             0.85504,             0.90805,             0.92149,             0.58712,             0.03139,            0.013832,                   0,           0.0036145,           0.0036145,           0.0036145
                 131,            0.035488,            0.028794,                   0,               0.941,             0.91662,             0.92175,             0.48699,            0.032707,            0.014105,                   0,            0.003565,            0.003565,            0.003565
                 132,            0.037665,            0.022488,                   0,               0.941,             0.91662,             0.92175,             0.48699,            0.032707,            0.014105,                   0,           0.0035155,           0.0035155,           0.0035155
                 133,             0.03567,            0.023274,                   0,             0.93086,             0.92852,              0.9349,             0.62143,            0.030921,            0.014318,                   0,            0.003466,            0.003466,            0.003466
                 134,            0.033822,            0.026728,                   0,             0.93086,             0.92852,              0.9349,             0.62143,            0.030921,            0.014318,                   0,           0.0034165,           0.0034165,           0.0034165
                 135,            0.035934,            0.026506,                   0,             0.92295,             0.91954,             0.92566,             0.56207,             0.03126,            0.013781,                   0,            0.003367,            0.003367,            0.003367
                 136,            0.038773,            0.024165,                   0,             0.92295,             0.91954,             0.92566,             0.56207,             0.03126,            0.013781,                   0,           0.0033175,           0.0033175,           0.0033175
                 137,            0.035239,            0.018777,                   0,             0.91947,             0.91874,             0.92007,             0.62337,            0.028133,            0.013674,                   0,            0.003268,            0.003268,            0.003268
                 138,            0.032405,            0.020688,                   0,             0.91947,             0.91874,             0.92007,             0.62337,            0.028133,            0.013674,                   0,           0.0032185,           0.0032185,           0.0032185
                 139,             0.03189,             0.02168,                   0,             0.94305,             0.91954,             0.93494,             0.59666,            0.027373,            0.013498,                   0,            0.003169,            0.003169,            0.003169
                 140,            0.034291,             0.02519,                   0,             0.94305,             0.91954,             0.93494,             0.59666,            0.027373,            0.013498,                   0,           0.0031195,           0.0031195,           0.0031195
                 141,            0.031336,            0.023568,                   0,             0.92632,             0.90805,             0.92483,             0.62897,            0.028669,            0.013269,                   0,             0.00307,             0.00307,             0.00307
                 142,            0.037005,            0.025296,                   0,             0.92632,             0.90805,             0.92483,             0.62897,            0.028669,            0.013269,                   0,           0.0030205,           0.0030205,           0.0030205
                 143,            0.035414,            0.030304,                   0,             0.92612,             0.93103,             0.94523,             0.59357,            0.026966,            0.012859,                   0,            0.002971,            0.002971,            0.002971
                 144,            0.030367,             0.02587,                   0,             0.92612,             0.93103,             0.94523,             0.59357,            0.026966,            0.012859,                   0,           0.0029215,           0.0029215,           0.0029215
                 145,            0.031436,            0.026386,                   0,             0.90098,             0.90805,             0.94387,             0.63283,            0.026155,            0.012695,                   0,            0.002872,            0.002872,            0.002872
                 146,            0.029981,            0.026051,                   0,             0.90098,             0.90805,             0.94387,             0.63283,            0.026155,            0.012695,                   0,           0.0028225,           0.0028225,           0.0028225
                 147,            0.034707,             0.02413,                   0,             0.93171,             0.94089,             0.96239,             0.59523,            0.029904,            0.012903,                   0,            0.002773,            0.002773,            0.002773
                 148,            0.038577,            0.023124,                   0,             0.93171,             0.94089,             0.96239,             0.59523,            0.029904,            0.012903,                   0,           0.0027235,           0.0027235,           0.0027235
                 149,            0.034043,            0.020047,                   0,             0.95229,             0.91763,             0.96711,             0.64783,            0.026263,            0.012362,                   0,            0.002674,            0.002674,            0.002674
                 150,             0.03283,            0.023289,                   0,             0.95229,             0.91763,             0.96711,             0.64783,            0.026263,            0.012362,                   0,           0.0026245,           0.0026245,           0.0026245
                 151,             0.03278,            0.020259,                   0,             0.94958,             0.91954,             0.96234,             0.63144,            0.025636,            0.012428,                   0,            0.002575,            0.002575,            0.002575
                 152,            0.035613,            0.026093,                   0,             0.94958,             0.91954,             0.96234,             0.63144,            0.025636,            0.012428,                   0,           0.0025255,           0.0025255,           0.0025255
                 153,            0.027228,            0.022471,                   0,             0.92958,              0.9104,             0.96279,             0.60517,            0.025935,            0.012348,                   0,            0.002476,            0.002476,            0.002476
                 154,            0.032224,            0.025804,                   0,             0.92958,              0.9104,             0.96279,             0.60517,            0.025935,            0.012348,                   0,           0.0024265,           0.0024265,           0.0024265
                 155,            0.032633,            0.024602,                   0,             0.95341,             0.94097,             0.97424,             0.66763,            0.023764,            0.012104,                   0,            0.002377,            0.002377,            0.002377
                 156,            0.028983,            0.023393,                   0,             0.95341,             0.94097,             0.97424,             0.66763,            0.023764,            0.012104,                   0,           0.0023275,           0.0023275,           0.0023275
                 157,            0.030575,            0.025848,                   0,             0.92974,             0.93103,             0.96435,             0.66646,            0.026629,            0.012133,                   0,            0.002278,            0.002278,            0.002278
                 158,            0.033669,            0.025906,                   0,             0.92974,             0.93103,             0.96435,             0.66646,            0.026629,            0.012133,                   0,           0.0022285,           0.0022285,           0.0022285
                 159,            0.030782,            0.027337,                   0,             0.92232,             0.97701,             0.96932,             0.64172,            0.024172,              0.0121,                   0,            0.002179,            0.002179,            0.002179
                 160,              0.0315,            0.022155,                   0,             0.92232,             0.97701,             0.96932,             0.64172,            0.024172,              0.0121,                   0,           0.0021295,           0.0021295,           0.0021295
                 161,            0.027379,            0.021171,                   0,             0.91336,              0.9694,             0.96739,             0.67427,             0.02375,            0.012024,                   0,             0.00208,             0.00208,             0.00208
                 162,            0.028103,             0.02476,                   0,             0.91336,              0.9694,             0.96739,             0.67427,             0.02375,            0.012024,                   0,           0.0020305,           0.0020305,           0.0020305
                 163,            0.030153,            0.025033,                   0,             0.95417,             0.95719,             0.96773,               0.689,            0.022328,            0.011917,                   0,            0.001981,            0.001981,            0.001981
                 164,             0.02643,            0.023066,                   0,             0.95417,             0.95719,             0.96773,               0.689,            0.022328,            0.011917,                   0,           0.0019315,           0.0019315,           0.0019315
                 165,            0.027014,             0.02619,                   0,              0.9536,             0.96552,             0.96753,             0.69567,            0.021631,            0.011829,                   0,            0.001882,            0.001882,            0.001882
                 166,            0.031781,            0.027683,                   0,              0.9536,             0.96552,             0.96753,             0.69567,            0.021631,            0.011829,                   0,           0.0018325,           0.0018325,           0.0018325
                 167,            0.026249,            0.019181,                   0,             0.96419,             0.96552,             0.97624,             0.71227,            0.022051,            0.011837,                   0,            0.001783,            0.001783,            0.001783
                 168,            0.028466,             0.01924,                   0,             0.96419,             0.96552,             0.97624,             0.71227,            0.022051,            0.011837,                   0,           0.0017335,           0.0017335,           0.0017335
                 169,            0.026462,            0.019311,                   0,             0.95424,              0.9588,             0.96594,             0.70475,            0.021951,            0.011827,                   0,            0.001684,            0.001684,            0.001684
                 170,             0.02978,            0.024564,                   0,             0.95424,              0.9588,             0.96594,             0.70475,            0.021951,            0.011827,                   0,           0.0016345,           0.0016345,           0.0016345
                 171,            0.024564,            0.019102,                   0,             0.94315,             0.95341,             0.96527,             0.70908,            0.021832,            0.011789,                   0,            0.001585,            0.001585,            0.001585
