               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,            0.081608,            0.032707,                   0,             0.21649,             0.43678,             0.17384,            0.051048,            0.095972,            0.025246,                   0,            0.029252,           0.0062516,           0.0062516
                  39,            0.082589,            0.039474,                   0,             0.21649,             0.43678,             0.17384,            0.051048,            0.095972,            0.025246,                   0,            0.027375,           0.0063749,           0.0063749
                  40,             0.08093,            0.045835,                   0,             0.22248,             0.44828,             0.17872,            0.054972,            0.084692,            0.025532,                   0,            0.025496,           0.0064962,           0.0064962
                  41,            0.079566,            0.044278,                   0,             0.10703,             0.51724,             0.07918,            0.016772,            0.094385,            0.023537,                   0,            0.023616,           0.0066155,           0.0066155
                  42,            0.080589,            0.035029,                   0,             0.10703,             0.51724,             0.07918,            0.016772,            0.094385,            0.023537,                   0,            0.021733,           0.0067329,           0.0067329
                  43,            0.085564,             0.04567,                   0,              0.2417,             0.54023,             0.18044,             0.04481,            0.092657,            0.023682,                   0,            0.019848,           0.0068482,           0.0068482
                  44,            0.084738,            0.032341,                   0,              0.2417,             0.54023,             0.18044,             0.04481,            0.092657,            0.023682,                   0,            0.017962,           0.0069616,           0.0069616
                  45,            0.083086,            0.032606,                   0,             0.34019,             0.44449,             0.26613,             0.06253,            0.077403,             0.02549,                   0,            0.016073,            0.007073,            0.007073
                  46,            0.081057,            0.027615,                   0,             0.34019,             0.44449,             0.26613,             0.06253,            0.077403,             0.02549,                   0,            0.014182,           0.0071824,           0.0071824
                  47,            0.082982,            0.034147,                   0,            0.043925,             0.50575,            0.037831,            0.010989,             0.10828,            0.028797,                   0,             0.01229,           0.0072898,           0.0072898
                  48,            0.092836,            0.033716,                   0,            0.043925,             0.50575,            0.037831,            0.010989,             0.10828,            0.028797,                   0,            0.010395,           0.0073953,           0.0073953
                  49,            0.093428,            0.026993,                   0,             0.11783,             0.47126,            0.091403,            0.027144,            0.096177,            0.025333,                   0,           0.0084988,           0.0074988,           0.0074988
                  50,            0.085807,            0.033343,                   0,             0.11783,             0.47126,            0.091403,            0.027144,            0.096177,            0.025333,                   0,            0.007525,            0.007525,            0.007525
                  51,            0.087173,            0.026946,                   0,             0.28671,             0.54057,              0.2312,            0.062828,            0.074003,            0.025703,                   0,            0.007525,            0.007525,            0.007525
                  52,              0.0766,            0.031353,                   0,             0.28671,             0.54057,              0.2312,            0.062828,            0.074003,            0.025703,                   0,           0.0074755,           0.0074755,           0.0074755
