               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.13058,            0.047122,                   0,           0.0015152,             0.11494,          0.00089567,          0.00016014,             0.13039,            0.035683,                   0,              0.0991,              0.0001,              0.0001
                   1,             0.13188,            0.043318,                   0,           0.0015152,             0.11494,           0.0009005,          0.00013579,             0.12989,            0.034927,                   0,            0.097294,          0.00029406,          0.00029406
                   2,             0.13151,            0.045973,                   0,           0.0013636,             0.10345,          0.00084479,          0.00012723,             0.12846,            0.034142,                   0,             0.09548,           0.0004802,           0.0004802
                   3,             0.13124,             0.04204,                   0,           0.0013636,             0.10345,          0.00077849,          0.00015161,             0.12648,            0.033165,                   0,            0.093658,          0.00065842,          0.00065842
                   4,             0.12431,            0.042166,                   0,           0.0013636,             0.10345,          0.00080107,          0.00017687,             0.12498,             0.03212,                   0,            0.091829,          0.00082872,          0.00082872
                   5,              0.1285,            0.041051,                   0,           0.0012121,            0.091954,          0.00070983,          0.00017253,             0.12297,            0.031509,                   0,            0.089991,           0.0009911,           0.0009911
                   6,             0.12494,            0.046517,                   0,           0.0013636,             0.10345,          0.00081052,          0.00018052,             0.12211,            0.030739,                   0,            0.088146,           0.0011456,           0.0011456
                   7,             0.12145,            0.043783,                   0,           0.0015152,             0.11494,          0.00088115,          0.00022357,             0.11984,            0.030617,                   0,            0.086292,           0.0012921,           0.0012921
                   8,             0.12358,            0.037241,                   0,           0.0013636,             0.10345,          0.00077727,          0.00015113,             0.11817,            0.030853,                   0,            0.084431,           0.0014307,           0.0014307
                   9,             0.11994,            0.041384,                   0,           0.0013636,             0.10345,          0.00078097,          0.00018718,             0.11733,             0.03067,                   0,            0.082561,           0.0015614,           0.0015614
                  10,             0.12165,             0.04704,                   0,           0.0015152,             0.11494,           0.0008825,          0.00024516,              0.1158,             0.03067,                   0,            0.080684,           0.0016842,           0.0016842
                  11,              0.1203,            0.042894,                   0,           0.0016667,             0.12644,            0.001048,          0.00027874,             0.11533,            0.030243,                   0,            0.078799,           0.0017991,           0.0017991
                  12,             0.11701,            0.042496,                   0,           0.0019697,             0.14943,           0.0011987,          0.00032804,             0.11289,            0.030708,                   0,            0.076906,            0.001906,            0.001906
                  13,             0.11803,            0.045275,                   0,           0.0021212,             0.16092,           0.0015956,          0.00050871,             0.11205,            0.030396,                   0,            0.075005,            0.002005,            0.002005
                  14,             0.11219,            0.043715,                   0,           0.0022727,             0.17241,           0.0019703,          0.00051255,             0.10984,            0.030525,                   0,            0.073096,           0.0020961,           0.0020961
                  15,             0.11613,            0.046688,                   0,           0.0040909,             0.31034,           0.0062315,           0.0014968,             0.10846,            0.029945,                   0,            0.071179,           0.0021793,           0.0021793
                  16,              0.1166,            0.044287,                   0,           0.0045455,             0.34483,             0.00834,            0.002582,               0.108,            0.029404,                   0,            0.069255,           0.0022546,           0.0022546
                  17,             0.11189,            0.037402,                   0,               0.005,             0.37931,            0.012781,           0.0022672,             0.10581,            0.029854,                   0,            0.067322,           0.0023219,           0.0023219
                  18,                0.11,            0.039937,                   0,             0.11365,            0.057471,            0.024945,           0.0044058,             0.10327,            0.030212,                   0,            0.065381,           0.0023813,           0.0023813
                  19,             0.10839,            0.042833,                   0,             0.14821,            0.068966,            0.035867,           0.0097049,              0.1027,            0.029747,                   0,            0.063433,           0.0024328,           0.0024328
                  20,             0.10632,            0.040741,                   0,             0.23141,            0.091954,            0.068977,            0.017936,              0.1014,            0.029518,                   0,            0.061476,           0.0024764,           0.0024764
                  21,             0.10313,            0.035576,                   0,             0.28268,             0.14943,             0.08036,            0.020683,             0.10086,            0.029167,                   0,            0.059512,           0.0025121,           0.0025121
                  22,             0.10606,            0.046335,                   0,             0.16472,             0.12924,            0.060504,             0.01416,             0.10073,            0.028423,                   0,             0.05754,           0.0025398,           0.0025398
                  23,             0.10654,            0.039141,                   0,             0.20323,             0.13793,            0.077051,             0.01758,             0.10108,            0.027218,                   0,             0.05556,           0.0025596,           0.0025596
                  24,              0.1045,            0.038877,                   0,             0.12258,             0.18391,            0.059726,            0.015281,             0.10196,            0.025795,                   0,            0.053572,           0.0025715,           0.0025715
                  25,            0.097453,            0.039543,                   0,              0.1781,             0.21839,            0.097181,            0.024178,            0.098782,            0.026161,                   0,            0.051576,           0.0025755,           0.0025755
                  26,             0.10262,            0.042184,                   0,             0.16774,             0.22989,             0.08553,            0.021865,             0.10207,            0.025269,                   0,            0.049572,           0.0025716,           0.0025716
                  27,             0.10107,            0.037607,                   0,             0.16774,             0.22989,             0.08553,            0.021865,             0.10207,            0.025269,                   0,             0.04756,           0.0025597,           0.0025597
                  28,            0.097206,            0.040339,                   0,             0.20617,             0.16092,            0.086575,            0.022675,              0.0984,            0.026382,                   0,             0.04554,           0.0025399,           0.0025399
                  29,            0.097334,              0.0446,                   0,             0.28432,             0.18391,             0.11862,            0.030055,            0.095772,            0.026295,                   0,            0.043512,           0.0025122,           0.0025122
                  30,            0.095795,            0.046131,                   0,             0.28432,             0.18391,             0.11862,            0.030055,            0.095772,            0.026295,                   0,            0.041477,           0.0024766,           0.0024766
                  31,            0.093895,             0.04278,                   0,             0.28034,             0.22989,             0.15555,            0.042014,            0.089031,            0.026909,                   0,            0.039433,           0.0024331,           0.0024331
                  32,            0.088861,            0.042383,                   0,             0.33197,             0.26437,             0.18268,            0.047292,            0.097801,            0.025978,                   0,            0.037382,           0.0023816,           0.0023816
                  33,            0.091513,            0.032532,                   0,             0.33197,             0.26437,             0.18268,            0.047292,            0.097801,            0.025978,                   0,            0.035322,           0.0023222,           0.0023222
                  34,            0.094293,            0.041395,                   0,             0.48469,              0.2379,             0.26767,             0.06533,            0.087242,            0.027199,                   0,            0.033255,           0.0022549,           0.0022549
                  35,            0.087163,            0.037749,                   0,             0.34226,             0.31034,             0.23761,             0.06626,            0.084286,            0.027245,                   0,             0.03118,           0.0021797,           0.0021797
                  36,            0.093073,             0.04641,                   0,             0.34226,             0.31034,             0.23761,             0.06626,            0.084286,            0.027245,                   0,            0.029097,           0.0020966,           0.0020966
                  37,            0.088824,             0.04416,                   0,             0.33956,             0.32184,             0.24545,            0.067084,            0.086363,            0.026604,                   0,            0.027006,           0.0020055,           0.0020055
                  38,            0.090138,            0.035912,                   0,             0.35368,             0.32184,             0.26002,            0.074066,            0.081572,            0.026543,                   0,            0.024907,           0.0019065,           0.0019065
                  39,            0.080152,            0.046177,                   0,             0.35368,             0.32184,             0.26002,            0.074066,            0.081572,            0.026543,                   0,              0.0228,           0.0017996,           0.0017996
                  40,             0.08514,            0.051242,                   0,             0.43455,             0.30035,             0.27823,            0.084503,             0.08131,            0.025936,                   0,            0.020685,           0.0016848,           0.0016848
                  41,            0.086647,            0.048381,                   0,             0.44896,             0.35632,             0.29919,            0.092345,            0.076729,            0.026035,                   0,            0.018562,           0.0015621,           0.0015621
                  42,            0.078679,            0.042853,                   0,             0.44896,             0.35632,             0.29919,            0.092345,            0.076729,            0.026035,                   0,            0.016431,           0.0014314,           0.0014314
                  43,            0.084632,            0.052283,                   0,             0.46813,             0.34483,             0.28695,            0.079418,            0.083167,            0.025169,                   0,            0.014293,           0.0012928,           0.0012928
                  44,             0.07628,            0.040163,                   0,             0.46813,             0.34483,             0.28695,            0.079418,            0.083167,            0.025169,                   0,            0.012146,           0.0011463,           0.0011463
                  45,            0.077557,             0.03797,                   0,             0.42583,             0.31034,             0.27338,            0.075659,            0.075224,            0.025589,                   0,           0.0099919,           0.0009919,           0.0009919
                  46,             0.07878,            0.032375,                   0,             0.42583,             0.31034,             0.27338,            0.075659,            0.075224,            0.025589,                   0,           0.0078296,          0.00082956,          0.00082956
                  47,            0.080953,            0.040259,                   0,             0.42442,             0.29885,             0.26054,            0.080476,            0.076649,            0.025146,                   0,           0.0056593,           0.0006593,           0.0006593
                  48,            0.079062,            0.043841,                   0,             0.42442,             0.29885,             0.26054,            0.080476,            0.076649,            0.025146,                   0,           0.0034811,          0.00048112,          0.00048112
