               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,             0.04163,            0.026796,                   0,             0.93455,             0.88506,             0.91922,              0.4484,            0.038222,            0.015427,                   0,           0.0081685,           0.0081685,           0.0081685
                  39,            0.039564,             0.02659,                   0,             0.90441,             0.86207,             0.92041,              0.5798,            0.028389,            0.014364,                   0,            0.008119,            0.008119,            0.008119
                  40,            0.038526,             0.02483,                   0,              0.9077,             0.90434,             0.92792,             0.57653,            0.027796,            0.013918,                   0,           0.0080695,           0.0080695,           0.0080695
                  41,            0.039155,            0.025927,                   0,             0.87235,             0.81609,              0.9138,             0.53584,             0.03301,            0.013964,                   0,             0.00802,             0.00802,             0.00802
                  42,            0.037193,            0.025625,                   0,             0.70301,             0.83908,             0.80135,             0.47109,            0.037017,            0.015335,                   0,           0.0079705,           0.0079705,           0.0079705
                  43,            0.040727,            0.023376,                   0,             0.93894,              0.8837,             0.94214,             0.58676,             0.02933,            0.013483,                   0,            0.007921,            0.007921,            0.007921
                  44,            0.037429,            0.024664,                   0,             0.91006,              0.9305,             0.93811,             0.61466,             0.03113,            0.013437,                   0,           0.0078715,           0.0078715,           0.0078715
                  45,            0.037998,            0.023693,                   0,             0.91605,             0.90805,             0.94222,             0.58438,            0.031961,            0.013519,                   0,            0.007822,            0.007822,            0.007822
                  46,            0.039036,            0.024782,                   0,             0.95164,              0.9047,              0.9454,             0.59387,             0.03273,            0.013386,                   0,           0.0077725,           0.0077725,           0.0077725
                  47,            0.039863,            0.022368,                   0,             0.96384,             0.91905,             0.95034,             0.67168,            0.024365,            0.013182,                   0,            0.007723,            0.007723,            0.007723
                  48,            0.033445,            0.022088,                   0,             0.94133,             0.92211,              0.9597,             0.59603,            0.024265,            0.012527,                   0,           0.0076735,           0.0076735,           0.0076735
                  49,            0.037317,            0.024566,                   0,             0.97004,             0.93103,             0.96503,             0.55317,            0.028692,            0.012604,                   0,            0.007624,            0.007624,            0.007624
                  50,            0.036299,            0.022905,                   0,             0.96456,             0.93859,              0.9609,             0.57985,            0.028749,            0.012642,                   0,           0.0075745,           0.0075745,           0.0075745
